Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
LIHOU_BRUV5_C1_03.MP4,51558,49.6212,LIHOU.S_BRUV5_start,46.5551,Lihou.S_BRUV5_C1,ECM,61,Balistidae,Abalistes,stellatus,37465011,1,No
LIHOU_BRUV5_C1_02.MP4,58115,33.8102,LIHOU.S_BRUV5_start,30.744,Lihou.S_BRUV5_C1,ECM,61,Carangidae,Carangoides,sp,,2,No
LIHOU_BRUV5_C1_01.MP4,19245,5.3512,LIHOU.S_BRUV5_start,2.2851,Lihou.S_BRUV5_C1,ECM,61,Labridae,Oxycheilinus,bimaculatus,37384063,3,No
LIHOU_BRUV5_C1_01.MP4,20555,5.7154,LIHOU.S_BRUV5_start,2.6493,Lihou.S_BRUV5_C1,ECM,61,Labridae,Oxycheilinus,sp,,7,No
LIHOU_BRUV5_C1_04.MP4,4447,54.156,LIHOU.S_BRUV5_start,51.0899,Lihou.S_BRUV5_C1,ECM,61,Labridae,Pseudojuloides,sp,,2,No
LIHOU_BRUV5_C1_01.MP4,41626,11.5743,LIHOU.S_BRUV5_start,8.5082,Lihou.S_BRUV5_C1,ECM,61,Lethrinidae,Gymnocranius,sp,,1,No
LIHOU_BRUV5_C1_03.MP4,30751,43.8357,LIHOU.S_BRUV5_start,40.7696,Lihou.S_BRUV5_C1,ECM,61,Lethrinidae,Lethrinus,semicinctus,37351016,12,No
LIHOU_BRUV5_C1_02.MP4,43960,29.8743,LIHOU.S_BRUV5_start,26.8082,Lihou.S_BRUV5_C1,ECM,61,Monacanthidae,,,,1,No
LIHOU_BRUV5_C1_02.MP4,50262,31.6266,LIHOU.S_BRUV5_start,28.5605,Lihou.S_BRUV5_C1,ECM,61,Monacanthidae,Paramonacanthus,sp,,1,No
LIHOU_BRUV5_C1_03.MP4,53704,50.2179,LIHOU.S_BRUV5_start,47.1518,Lihou.S_BRUV5_C1,ECM,61,Nemipteridae,Pentapodus,nagasakiensis,37347012,8,No
LIHOU_BRUV5_C1_02.MP4,50449,31.6786,LIHOU.S_BRUV5_start,28.6125,Lihou.S_BRUV5_C1,ECM,61,Pomacentridae,Chrysiptera,sp,,1,No
