Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
WILLIS_BRUV5_C5_01.MP4,11909,3.3114,WILLIS_BRUV5_start,0.124,108.7,1439.56,0,0,WILLIS_BRUV5_C5,ECM,51,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,12320,3.4256,WILLIS_BRUV5_start,0.2383,683.77,171.84,0,0,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Pomacentrus,vaiuli,37372126,2,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,14122,3.9267,WILLIS_BRUV5_start,0.7393,711.82,149.04,0,0,WILLIS_BRUV5_C5,ECM,51,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,22082,6.14,WILLIS_BRUV5_start,2.9527,1018.64,843.4,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Oxycheilinus,sp,,1,AD,Passing,nigromarginatus
WILLIS_BRUV5_C5_01.MP4,22082,6.14,WILLIS_BRUV5_start,2.9527,802.99,655.78,0,0,WILLIS_BRUV5_C5,ECM,51,Nemipteridae,Pentapodus,sp,,2,AD,Passing,aureofasciatus
WILLIS_BRUV5_C5_01.MP4,22318,6.2056,WILLIS_BRUV5_start,3.0183,1015.13,848.66,0,0,WILLIS_BRUV5_C5,ECM,51,Serranidae,Cephalopholis,spiloparaea,37311141,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,24183,6.7242,WILLIS_BRUV5_start,3.5369,638.18,257.75,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Cirrhilabrus,sp,,1,AD,Passing,lineatus
WILLIS_BRUV5_C5_01.MP4,24301,6.757,WILLIS_BRUV5_start,3.5697,136.75,750.47,0,0,WILLIS_BRUV5_C5,ECM,51,Serranidae,Plectropomus,laevis,37311079,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,24494,6.8107,WILLIS_BRUV5_start,3.6233,597.86,59.62,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Cirrhilabrus,sp,,3,AD,Passing,lineatus
WILLIS_BRUV5_C5_01.MP4,24974,6.9442,WILLIS_BRUV5_start,3.7568,980.06,782.03,0,0,WILLIS_BRUV5_C5,ECM,51,Serranidae,Cephalopholis,spiloparaea,37311141,2,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,26597,7.3954,WILLIS_BRUV5_start,4.2081,671.49,334.9,0,0,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Pomacentrus,vaiuli,37372126,3,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,26597,7.3954,WILLIS_BRUV5_start,4.2081,683.77,406.79,0,0,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Pomacentrus,nigromarginatus,37372121,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,26861,7.4689,WILLIS_BRUV5_start,4.2815,715.32,15.78,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Oxycheilinus,sp,,2,AD,Passing,nigromarginatus
WILLIS_BRUV5_C5_01.MP4,27302,7.5915,WILLIS_BRUV5_start,4.4041,554.03,131.51,0,0,WILLIS_BRUV5_C5,ECM,51,Serranidae,Pseudanthias,pleurotaenia,37311123,1,F,Passing,
WILLIS_BRUV5_C5_01.MP4,27462,7.636,WILLIS_BRUV5_start,4.4486,710.06,136.77,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Cirrhilabrus,sp,,5,AD,Passing,lineatus
WILLIS_BRUV5_C5_01.MP4,27770,7.7216,WILLIS_BRUV5_start,4.5343,667.99,140.27,0,0,WILLIS_BRUV5_C5,ECM,51,Pomacanthidae,Centropyge,sp,,1,AD,Passing,heraldi
WILLIS_BRUV5_C5_01.MP4,28955,8.0511,WILLIS_BRUV5_start,4.8637,585.58,384,0,0,WILLIS_BRUV5_C5,ECM,51,Nemipteridae,Pentapodus,sp,,3,AD,Passing,aureofasciatus
WILLIS_BRUV5_C5_01.MP4,30827,8.5716,WILLIS_BRUV5_start,5.3843,671.49,126.25,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Halichoeres,biocellatus,37384107,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,41936,11.6605,WILLIS_BRUV5_start,8.4732,613.64,213.92,0,0,WILLIS_BRUV5_C5,ECM,51,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,48447,13.471,WILLIS_BRUV5_start,10.2836,559.29,1793.75,0,0,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Chromis,amboinensis,37372034,1,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,50516,14.0463,WILLIS_BRUV5_start,10.8589,843.31,440.11,0,0,WILLIS_BRUV5_C5,ECM,51,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
WILLIS_BRUV5_C5_01.MP4,51198,14.2359,WILLIS_BRUV5_start,11.0485,89.42,43.84,0,0,WILLIS_BRUV5_C5,ECM,51,Acanthuridae,Naso,sp,,2,AD,Passing,planktivore
WILLIS_BRUV5_C5_02.MP4,8266,19.9327,WILLIS_BRUV5_start,16.7453,504.94,1246.68,0,0,WILLIS_BRUV5_C5,ECM,51,Lutjanidae,Lutjanus,bohar,37346029,2,AD,Passing,
WILLIS_BRUV5_C5_02.MP4,13891,21.4968,WILLIS_BRUV5_start,18.3094,382.21,753.97,0,0,WILLIS_BRUV5_C5,ECM,51,Nemipteridae,Pentapodus,sp,,5,AD,Passing,aureofasciatus
WILLIS_BRUV5_C5_02.MP4,15780,22.022,WILLIS_BRUV5_start,18.8346,492.66,440.11,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Choerodon,jordani,37384077,1,AD,Passing,
WILLIS_BRUV5_C5_02.MP4,16524,22.2289,WILLIS_BRUV5_start,19.0415,494.42,573.37,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Halichoeres,biocellatus,37384107,4,AD,Passing,
WILLIS_BRUV5_C5_02.MP4,19472,23.0486,WILLIS_BRUV5_start,19.8612,518.96,494.47,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Pseudojuloides,sp,,1,AD,Passing,cerasinus
WILLIS_BRUV5_C5_02.MP4,21819,23.7012,WILLIS_BRUV5_start,20.5138,236.69,270.03,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Cirrhilabrus,sp,,6,AD,Passing,lineatus
WILLIS_BRUV5_C5_02.MP4,25258,24.6574,WILLIS_BRUV5_start,21.4701,247.21,1627.18,0,0,WILLIS_BRUV5_C5,ECM,51,Carangidae,Caranx,lugubris,37337053,1,AD,Passing,
WILLIS_BRUV5_C5_02.MP4,27802,25.3648,WILLIS_BRUV5_start,22.1774,248.96,217.42,0,0,WILLIS_BRUV5_C5,ECM,51,Serranidae,Pseudanthias,pleurotaenia,37311123,5,AD,Passing,
WILLIS_BRUV5_C5_02.MP4,30147,26.0168,WILLIS_BRUV5_start,22.8295,355.91,725.92,0,0,WILLIS_BRUV5_C5,ECM,51,Serranidae,Pseudanthias,pleurotaenia,37311123,7,AD,Passing,
WILLIS_BRUV5_C5_02.MP4,31560,26.4097,WILLIS_BRUV5_start,23.2224,734.61,655.78,0,0,WILLIS_BRUV5_C5,ECM,51,Nemipteridae,Pentapodus,sp,,6,AD,Passing,aureofasciatus
WILLIS_BRUV5_C5_02.MP4,49672,31.4459,WILLIS_BRUV5_start,28.2585,496.17,547.07,0,0,WILLIS_BRUV5_C5,ECM,51,Pomacanthidae,Centropyge,sp,,2,AD,Passing,heraldi
WILLIS_BRUV5_C5_02.MP4,53687,32.5623,WILLIS_BRUV5_start,29.3749,385.71,587.4,0,0,WILLIS_BRUV5_C5,ECM,51,Carcharhinidae,Triaenodon,obesus,37018038,1,AD,Passing,
WILLIS_BRUV5_C5_03.MP4,7989,37.49,WILLIS_BRUV5_start,34.3026,403.25,305.1,0,0,WILLIS_BRUV5_C5,ECM,51,Serranidae,Variola,louti,37311166,1,AD,Passing,
WILLIS_BRUV5_C5_03.MP4,15844,39.6741,WILLIS_BRUV5_start,36.4867,108.7,953.86,0,0,WILLIS_BRUV5_C5,ECM,51,Lethrinidae,Lethrinus,erythracanthus,37351025,1,AD,Passing,
WILLIS_BRUV5_C5_03.MP4,18083,40.2966,WILLIS_BRUV5_start,37.1093,520.71,182.36,0,0,WILLIS_BRUV5_C5,ECM,51,Labridae,Anampses,geographicus,37384048,1,AD,Passing,
