Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
WILLIS_BRUV1_C1_02.MP4,16242,22.1671,Willis_BRUV1_start,18.756,WILLIS_BRUV1_C1,ECM,34,Balistidae,Balistoides,viridescens,37465048,1,No
WILLIS_BRUV1_C1_04.MP4,12988,56.5643,Willis_BRUV1_start,53.1531,WILLIS_BRUV1_C1,ECM,34,Balistidae,Melichthys,vidua,37465058,2,No
WILLIS_BRUV1_C1_03.MP4,5712,36.8902,Willis_BRUV1_start,33.479,WILLIS_BRUV1_C1,ECM,34,Balistidae,Sufflamen,chrysopterum,37465079,1,No
WILLIS_BRUV1_C1_01.MP4,20140,5.6,Willis_BRUV1_start,2.1889,WILLIS_BRUV1_C1,ECM,34,Balistidae,Sufflamen,fraenatum,37465014,1,No
WILLIS_BRUV1_C1_01.MP4,50249,13.972,Willis_BRUV1_start,10.5608,WILLIS_BRUV1_C1,ECM,34,Carangidae,Carangoides,fulvoguttatus,37337037,1,No
WILLIS_BRUV1_C1_04.MP4,28216,60.7985,Willis_BRUV1_start,57.3873,WILLIS_BRUV1_C1,ECM,34,Carangidae,Caranx,melampygus,37337050,1,No
WILLIS_BRUV1_C1_02.MP4,7526,19.7436,Willis_BRUV1_start,16.3324,WILLIS_BRUV1_C1,ECM,34,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,No
WILLIS_BRUV1_C1_02.MP4,8897,20.1248,Willis_BRUV1_start,16.7136,WILLIS_BRUV1_C1,ECM,34,Epinephelidae,Epinephelus,maculatus,37311011,1,No
WILLIS_BRUV1_C1_02.MP4,46541,30.592,Willis_BRUV1_start,27.1808,WILLIS_BRUV1_C1,ECM,34,Fistulariidae,Fistularia,commersonii,37278001,1,No
WILLIS_BRUV1_C1_01.MP4,14966,4.1614,Willis_BRUV1_start,0.7502,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Gymnocranius,sp,,11,No
WILLIS_BRUV1_C1_02.MP4,61293,34.6938,Willis_BRUV1_start,31.2826,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,20,No
WILLIS_BRUV1_C1_01.MP4,12964,3.6047,Willis_BRUV1_start,0.1935,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,sp,,1,No
WILLIS_BRUV1_C1_02.MP4,5617,19.2128,Willis_BRUV1_start,15.8016,WILLIS_BRUV1_C1,ECM,34,Lutjanidae,Lutjanus,bohar,37346029,1,No
WILLIS_BRUV1_C1_03.MP4,18825,40.5363,Willis_BRUV1_start,37.1251,WILLIS_BRUV1_C1,ECM,34,Mullidae,Mulloidichthys,sp,,2,No
WILLIS_BRUV1_C1_04.MP4,27022,60.4665,Willis_BRUV1_start,57.0553,WILLIS_BRUV1_C1,ECM,34,Mullidae,Parupeneus,barberinoides,37355021,1,No
WILLIS_BRUV1_C1_01.MP4,16412,4.5634,Willis_BRUV1_start,1.1523,WILLIS_BRUV1_C1,ECM,34,Mullidae,Parupeneus,barberinus,37355022,1,No
WILLIS_BRUV1_C1_03.MP4,4719,36.6141,Willis_BRUV1_start,33.2029,WILLIS_BRUV1_C1,ECM,34,Nemipteridae,Pentapodus,sp,,6,No
WILLIS_BRUV1_C1_02.MP4,11469,20.84,Willis_BRUV1_start,17.4288,WILLIS_BRUV1_C1,ECM,34,Pomacanthidae,Pomacanthus,imperator,37365014,2,No
WILLIS_BRUV1_C1_01.MP4,17324,4.817,Willis_BRUV1_start,1.4058,WILLIS_BRUV1_C1,ECM,34,Scaridae,Chlorurus,microrhinos,37386020,2,No
WILLIS_BRUV1_C1_04.MP4,17770,57.8939,Willis_BRUV1_start,54.4828,WILLIS_BRUV1_C1,ECM,34,Scaridae,Hipposcarus,longiceps,37386008,1,No
WILLIS_BRUV1_C1_01.MP4,15398,4.2815,Willis_BRUV1_start,0.8703,WILLIS_BRUV1_C1,ECM,34,Siganidae,Siganus,argenteus,37438007,2,No
