Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
WILLIS_BRUV2_C4_04.MP4,11079,56.0001,WILLIS_BRUV2_Start,51.6911,WILLIS_BRUV2_C4,ECM,45,Acanthuridae,Acanthurus,dussumieri,37437008,2,No
WILLIS_BRUV2_C4_01.MP4,17831,4.958,WILLIS_BRUV2_Start,0.649,WILLIS_BRUV2_C4,ECM,45,Acanthuridae,Acanthurus,olivaceus,37437016,2,No
WILLIS_BRUV2_C4_01.MP4,42986,11.9525,WILLIS_BRUV2_Start,7.6435,WILLIS_BRUV2_C4,ECM,45,Acanthuridae,Acanthurus,sp,,3,No
WILLIS_BRUV2_C4_04.MP4,37316,63.2955,WILLIS_BRUV2_Start,58.9864,WILLIS_BRUV2_C4,ECM,45,Balistidae,Odonus,niger,37465061,25,No
WILLIS_BRUV2_C4_01.MP4,29454,8.1898,WILLIS_BRUV2_Start,3.8808,WILLIS_BRUV2_C4,ECM,45,Balistidae,Sufflamen,fraenatum,37465014,2,No
WILLIS_BRUV2_C4_04.MP4,37575,63.3675,WILLIS_BRUV2_Start,59.0584,WILLIS_BRUV2_C4,ECM,45,Carangidae,Elagatis,bipinnulata,37337029,6,No
WILLIS_BRUV2_C4_04.MP4,26371,60.2521,WILLIS_BRUV2_Start,55.9431,WILLIS_BRUV2_C4,ECM,45,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,4,No
WILLIS_BRUV2_C4_04.MP4,34202,62.4296,WILLIS_BRUV2_Start,58.1206,WILLIS_BRUV2_C4,ECM,45,Chaetodontidae,Chaetodon,auriga,37365019,2,No
WILLIS_BRUV2_C4_01.MP4,15409,4.2846,,,WILLIS_BRUV2_C4,ECM,45,Chaetodontidae,Chaetodon,sp,,1,No
WILLIS_BRUV2_C4_04.MP4,34789,62.5928,WILLIS_BRUV2_Start,58.2838,WILLIS_BRUV2_C4,ECM,45,Chaetodontidae,Heniochus,diphreutes,37365005,4,No
WILLIS_BRUV2_C4_01.MP4,33477,9.3085,WILLIS_BRUV2_Start,4.9994,WILLIS_BRUV2_C4,ECM,45,Labridae,Hologymnosus,sp,,3,No
WILLIS_BRUV2_C4_02.MP4,23962,24.3137,WILLIS_BRUV2_Start,20.0047,WILLIS_BRUV2_C4,ECM,45,Lethrinidae,Gymnocranius,sp,,8,No
WILLIS_BRUV2_C4_04.MP4,6585,54.7505,WILLIS_BRUV2_Start,50.4415,WILLIS_BRUV2_C4,ECM,45,Lethrinidae,Lethrinus,semicinctus,37351016,13,No
WILLIS_BRUV2_C4_02.MP4,44639,30.0631,WILLIS_BRUV2_Start,25.7541,WILLIS_BRUV2_C4,ECM,45,Lethrinidae,Lethrinus,sp,,1,No
WILLIS_BRUV2_C4_04.MP4,595,53.085,WILLIS_BRUV2_Start,48.7759,WILLIS_BRUV2_C4,ECM,45,Lutjanidae,Aphareus,furca,37346036,1,No
WILLIS_BRUV2_C4_02.MP4,25472,24.7336,WILLIS_BRUV2_Start,20.4246,WILLIS_BRUV2_C4,ECM,45,Lutjanidae,Aprion,virescens,37346027,1,No
WILLIS_BRUV2_C4_02.MP4,10272,20.5072,WILLIS_BRUV2_Start,16.1981,WILLIS_BRUV2_C4,ECM,45,Lutjanidae,Lutjanus,bohar,37346029,1,No
WILLIS_BRUV2_C4_01.MP4,53656,14.9193,WILLIS_BRUV2_Start,10.6103,WILLIS_BRUV2_C4,ECM,45,Mullidae,Parupeneus,barberinus,37355022,1,No
WILLIS_BRUV2_C4_01.MP4,25162,6.9964,WILLIS_BRUV2_Start,2.6874,WILLIS_BRUV2_C4,ECM,45,Serranidae,Cephalopholis,sonnerati,37311045,3,No
WILLIS_BRUV2_C4_04.MP4,2977,53.7473,WILLIS_BRUV2_Start,49.4383,WILLIS_BRUV2_C4,ECM,45,Zanclidae,Zanclus,cornutus,37437001,1,No
