Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
CHILCOTT_BRUV2_C1_01.MP4,8982,2.4975,CHILCOTT_BRUV2_C1,0,703.05,874.96,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,miniatus,37351009,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,8982,2.4975,CHILCOTT_BRUV2_C1,0,848.57,1879.67,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,euanus
CHILCOTT_BRUV2_C1_01.MP4,9486,2.6376,CHILCOTT_BRUV2_C1,0.1401,82.4,720.66,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Gymnocranius,sp,,2,AD,Passing,euanus
CHILCOTT_BRUV2_C1_01.MP4,9991,2.7781,CHILCOTT_BRUV2_C1,0.2806,215.65,63.12,0,0,CHILCOTT_BRUV2_C1,ECM,44,Serranidae,Plectropomus,leopardus,37311078,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,12739,3.5421,CHILCOTT_BRUV2_C1,1.0447,564.55,974.9,0,0,CHILCOTT_BRUV2_C1,ECM,44,Siganidae,Siganus,argenteus,37438007,5,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,12739,3.5421,CHILCOTT_BRUV2_C1,1.0447,497.92,1560.55,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carangidae,Carangoides,orthogrammus,37337057,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,14821,4.1211,CHILCOTT_BRUV2_C1,1.6236,608.38,483.95,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,miniatus,37351009,2,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,14821,4.1211,CHILCOTT_BRUV2_C1,1.6236,496.17,1434.3,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Gymnocranius,sp,,3,AD,Passing,euanus
CHILCOTT_BRUV2_C1_01.MP4,17528,4.8738,CHILCOTT_BRUV2_C1,2.3763,676.75,236.71,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Hologymnosus,sp,,1,M,Passing,longipes
CHILCOTT_BRUV2_C1_01.MP4,17528,4.8738,CHILCOTT_BRUV2_C1,2.3763,636.43,1166.03,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Hologymnosus,sp,,1,F,Passing,longipes
CHILCOTT_BRUV2_C1_01.MP4,18052,5.0195,CHILCOTT_BRUV2_C1,2.522,429.55,1008.22,0,0,CHILCOTT_BRUV2_C1,ECM,44,Siganidae,Siganus,argenteus,37438007,6,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,18580,5.1663,CHILCOTT_BRUV2_C1,2.6688,510.19,457.64,0,0,CHILCOTT_BRUV2_C1,ECM,44,Siganidae,Siganus,argenteus,37438007,7,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,18580,5.1663,CHILCOTT_BRUV2_C1,2.6688,857.34,666.3,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,rubrioperculatus,37351012,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,24981,6.9461,CHILCOTT_BRUV2_C1,4.4486,780.19,661.04,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,rubrioperculatus,37351012,2,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,29972,8.3339,CHILCOTT_BRUV2_C1,5.8364,753.9,717.15,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,rubrioperculatus,37351012,3,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,30965,8.61,CHILCOTT_BRUV2_C1,6.1125,808.25,885.48,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,semicinctus,37351016,2,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,31122,8.6536,CHILCOTT_BRUV2_C1,6.1562,980.06,569.86,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,semicinctus,37351016,3,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,32569,9.056,CHILCOTT_BRUV2_C1,6.5585,724.09,1134.47,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,34908,9.7064,CHILCOTT_BRUV2_C1,7.2089,692.53,1092.38,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,semicinctus,37351016,5,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,36731,10.2133,CHILCOTT_BRUV2_C1,7.7158,953.77,1129.21,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,rubrioperculatus,37351012,4,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,38940,10.8275,CHILCOTT_BRUV2_C1,8.33,622.4,887.23,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,olivaceus,37351004,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,39468,10.9743,CHILCOTT_BRUV2_C1,8.4768,552.27,834.63,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,semicinctus,37351016,6,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,41366,11.502,CHILCOTT_BRUV2_C1,9.0046,676.75,1506.19,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,43625,12.1302,CHILCOTT_BRUV2_C1,9.6327,252.47,1236.16,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,semicinctus,37351016,7,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,47391,13.1773,CHILCOTT_BRUV2_C1,10.6798,448.83,366.47,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Cheilinus,undulatus,37384038,1,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,61155,17.0045,CHILCOTT_BRUV2_C1,14.507,920.45,410.3,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,rubrioperculatus,37351012,4,AD,Passing,
CHILCOTT_BRUV2_C1_01.MP4,61825,17.1908,CHILCOTT_BRUV2_C1,14.6933,529.48,1150.25,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,semicinctus,37351016,9,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,2727,18.3925,CHILCOTT_BRUV2_C1,15.895,696.04,373.48,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Choerodon,jordani,37384077,1,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,6530,19.45,CHILCOTT_BRUV2_C1,16.9525,703.05,254.25,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Hologymnosus,sp,,2,F,Passing,longipes
CHILCOTT_BRUV2_C1_02.MP4,13039,21.2598,CHILCOTT_BRUV2_C1,18.7624,12.27,447.12,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,15355,21.9038,CHILCOTT_BRUV2_C1,19.4063,303.31,1102.9,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Gymnocranius,sp,,3,AD,Passing,euanus
CHILCOTT_BRUV2_C1_02.MP4,16877,22.327,CHILCOTT_BRUV2_C1,19.8295,180.58,1513.21,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Gymnocranius,sp,,4,AD,Passing,euanus
CHILCOTT_BRUV2_C1_02.MP4,17728,22.5637,CHILCOTT_BRUV2_C1,20.0662,631.17,489.21,0,0,CHILCOTT_BRUV2_C1,ECM,44,Balistidae,Balistoides,viridescens,37465048,1,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,35051,27.3804,CHILCOTT_BRUV2_C1,24.8829,650.45,978.41,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lethrinidae,Lethrinus,semicinctus,37351016,11,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,48741,31.187,CHILCOTT_BRUV2_C1,28.6895,564.55,618.96,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carcharhinidae,Triaenodon,obesus,37018038,1,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,50017,31.5418,CHILCOTT_BRUV2_C1,29.0443,129.74,275.29,0,0,CHILCOTT_BRUV2_C1,ECM,44,Serranidae,Plectropomus,leopardus,37311078,2,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,51148,31.8563,CHILCOTT_BRUV2_C1,29.3588,638.18,797.81,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carangidae,Caranx,melampygus,37337050,1,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,51148,31.8563,CHILCOTT_BRUV2_C1,29.3588,687.27,1344.88,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carangidae,Carangoides,orthogrammus,37337057,1,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,53157,32.4149,CHILCOTT_BRUV2_C1,29.9174,620.65,1315.07,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
CHILCOTT_BRUV2_C1_02.MP4,63347,35.2483,CHILCOTT_BRUV2_C1,32.7508,732.86,739.95,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,3,AD,Passing,
CHILCOTT_BRUV2_C1_03.MP4,1386,35.654,CHILCOTT_BRUV2_C1,33.1565,518.96,829.37,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lutjanidae,Lutjanus,bohar,37346029,2,AD,Passing,
CHILCOTT_BRUV2_C1_03.MP4,13777,39.0993,CHILCOTT_BRUV2_C1,36.6018,699.55,538.3,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carcharhinidae,Carcharhinus,albimarginatus,37018027,1,AD,Passing,
CHILCOTT_BRUV2_C1_03.MP4,55366,50.6634,CHILCOTT_BRUV2_C1,48.1659,659.22,648.77,0,0,CHILCOTT_BRUV2_C1,ECM,44,Lutjanidae,Lutjanus,bohar,37346029,3,AD,Passing,
CHILCOTT_BRUV2_C1_04.MP4,7245,54.9174,CHILCOTT_BRUV2_C1,52.4199,482.14,850.41,0,0,CHILCOTT_BRUV2_C1,ECM,44,Carangidae,Caranx,ignobilis,37337027,1,AD,Passing,
CHILCOTT_BRUV2_C1_04.MP4,10644,55.8625,CHILCOTT_BRUV2_C1,53.365,860.84,224.44,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Hologymnosus,sp,,1,M,Passing,longipes
CHILCOTT_BRUV2_C1_04.MP4,10644,55.8625,CHILCOTT_BRUV2_C1,53.365,652.21,1330.85,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Hologymnosus,sp,,2,F,Passing,longipes
CHILCOTT_BRUV2_C1_04.MP4,11773,56.1764,CHILCOTT_BRUV2_C1,53.6789,671.49,1434.3,0,0,CHILCOTT_BRUV2_C1,ECM,44,Labridae,Hologymnosus,sp,,6,F,Passing,longipes
