Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
HERALD_BRUV3_C5_01.MP4,16443,4.5721,HERALD_BRUV3_C5,0.0879,340.13,1469.37,0,0,HERALD_BRUV3_C5,ECM,71,Acanthuridae,Naso,lopezi,37437030,7,AD,Passing,
HERALD_BRUV3_C5_01.MP4,16833,4.6805,HERALD_BRUV3_C5,0.1963,599.61,981.92,0,0,HERALD_BRUV3_C5,ECM,71,Lutjanidae,Pristipomoides,filamentosus,37346032,2,AD,Passing,
HERALD_BRUV3_C5_01.MP4,17951,4.9914,HERALD_BRUV3_C5,0.5072,697.79,1523.73,0,0,HERALD_BRUV3_C5,ECM,71,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
HERALD_BRUV3_C5_01.MP4,18182,5.0556,HERALD_BRUV3_C5,0.5714,478.64,713.64,0,0,HERALD_BRUV3_C5,ECM,71,Lutjanidae,Pristipomoides,filamentosus,37346032,3,AD,Passing,
HERALD_BRUV3_C5_01.MP4,18509,5.1465,HERALD_BRUV3_C5,0.6623,229.68,1611.4,0,0,HERALD_BRUV3_C5,ECM,71,Carangidae,Caranx,melampygus,37337050,1,AD,Passing,
HERALD_BRUV3_C5_01.MP4,18759,5.216,HERALD_BRUV3_C5,0.7318,485.65,1592.11,0,0,HERALD_BRUV3_C5,ECM,71,Carcharhinidae,Carcharhinus,albimarginatus,37018027,1,AD,Passing,
HERALD_BRUV3_C5_01.MP4,18759,5.216,HERALD_BRUV3_C5,0.7318,352.4,1397.48,0,0,HERALD_BRUV3_C5,ECM,71,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,euanus
HERALD_BRUV3_C5_01.MP4,18759,5.216,HERALD_BRUV3_C5,0.7318,494.42,1045.04,0,0,HERALD_BRUV3_C5,ECM,71,Acanthuridae,Acanthurus,mata,37437011,3,AD,Passing,
HERALD_BRUV3_C5_01.MP4,19154,5.3259,HERALD_BRUV3_C5,0.8417,492.66,1704.33,0,0,HERALD_BRUV3_C5,ECM,71,Acanthuridae,Acanthurus,mata,37437011,5,AD,Passing,
HERALD_BRUV3_C5_01.MP4,20117,5.5936,HERALD_BRUV3_C5,1.1094,434.81,878.47,0,0,HERALD_BRUV3_C5,ECM,71,Lutjanidae,Pristipomoides,filamentosus,37346032,4,AD,Passing,
HERALD_BRUV3_C5_01.MP4,20117,5.5936,HERALD_BRUV3_C5,1.1094,475.13,1309.81,0,0,HERALD_BRUV3_C5,ECM,71,Lethrinidae,Gymnocranius,sp,,3,AD,Passing,euanus
HERALD_BRUV3_C5_01.MP4,23237,6.4612,HERALD_BRUV3_C5,1.977,268.25,762.74,0,0,HERALD_BRUV3_C5,ECM,71,Balistidae,Odonus,niger,37465061,15,AD,Passing,
HERALD_BRUV3_C5_01.MP4,23764,6.6077,HERALD_BRUV3_C5,2.1235,494.42,1053.81,0,0,HERALD_BRUV3_C5,ECM,71,Lutjanidae,Pristipomoides,filamentosus,37346032,6,AD,Passing,
HERALD_BRUV3_C5_01.MP4,24012,6.6767,HERALD_BRUV3_C5,2.1925,573.31,234.96,0,0,HERALD_BRUV3_C5,ECM,71,Carangidae,Caranx,melampygus,37337050,2,AD,Passing,
HERALD_BRUV3_C5_01.MP4,25006,6.9531,HERALD_BRUV3_C5,2.4689,459.35,59.62,0,0,HERALD_BRUV3_C5,ECM,71,Mullidae,Mulloidichthys,sp,,2,AD,Passing,pfluegeri
HERALD_BRUV3_C5_01.MP4,26916,7.4841,HERALD_BRUV3_C5,2.9999,191.1,1115.18,0,0,HERALD_BRUV3_C5,ECM,71,Balistidae,Odonus,niger,37465061,20,AD,Passing,
HERALD_BRUV3_C5_01.MP4,41767,11.6135,HERALD_BRUV3_C5,7.1293,487.4,659.29,0,0,HERALD_BRUV3_C5,ECM,71,Lethrinidae,Gymnocranius,sp,,5,AD,Passing,euanus
HERALD_BRUV3_C5_01.MP4,45369,12.6151,HERALD_BRUV3_C5,8.1309,438.31,801.32,0,0,HERALD_BRUV3_C5,ECM,71,Chaetodontidae,Heniochus,acuminatus,37365011,2,AD,Passing,
HERALD_BRUV3_C5_01.MP4,51241,14.2478,HERALD_BRUV3_C5,9.7636,327.86,845.15,0,0,HERALD_BRUV3_C5,ECM,71,Acanthuridae,Acanthurus,mata,37437011,7,AD,Passing,
HERALD_BRUV3_C5_01.MP4,55293,15.3745,HERALD_BRUV3_C5,10.8903,494.42,256,0,0,HERALD_BRUV3_C5,ECM,71,Acanthuridae,Acanthurus,dussumieri,37437008,1,AD,Passing,
HERALD_BRUV3_C5_02.MP4,2303,18.2746,HERALD_BRUV3_C5,13.7904,710.06,645.26,0,0,HERALD_BRUV3_C5,ECM,71,Mullidae,Mulloidichthys,sp,,1,AD,Passing,pfluegeri
HERALD_BRUV3_C5_02.MP4,2681,18.3798,HERALD_BRUV3_C5,13.8955,778.44,545.32,0,0,HERALD_BRUV3_C5,ECM,71,Lethrinidae,Lethrinus,rubrioperculatus,37351012,1,AD,Passing,
HERALD_BRUV3_C5_02.MP4,5037,19.0348,HERALD_BRUV3_C5,14.5506,710.06,1246.68,0,0,HERALD_BRUV3_C5,ECM,71,Lethrinidae,Lethrinus,rubrioperculatus,37351012,2,AD,Passing,
HERALD_BRUV3_C5_02.MP4,9022,20.1429,HERALD_BRUV3_C5,15.6587,543.51,957.37,0,0,HERALD_BRUV3_C5,ECM,71,Lutjanidae,Lutjanus,bohar,37346029,2,AD,Passing,
HERALD_BRUV3_C5_02.MP4,16773,22.2981,HERALD_BRUV3_C5,17.8139,843.31,580.38,0,0,HERALD_BRUV3_C5,ECM,71,Mullidae,Mulloidichthys,sp,,4,AD,Passing,pfluegeri
HERALD_BRUV3_C5_02.MP4,22876,23.9951,HERALD_BRUV3_C5,19.5109,587.34,434.85,0,0,HERALD_BRUV3_C5,ECM,71,Balistidae,Abalistes,stellatus,37465011,1,AD,Passing,
HERALD_BRUV3_C5_02.MP4,27243,25.2094,HERALD_BRUV3_C5,20.7251,143.77,750.47,0,0,HERALD_BRUV3_C5,ECM,71,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
HERALD_BRUV3_C5_02.MP4,33858,27.0487,HERALD_BRUV3_C5,22.5645,266.49,661.04,0,0,HERALD_BRUV3_C5,ECM,71,Scombridae,Gymnosarda,unicolor,37441029,1,AD,Passing,
HERALD_BRUV3_C5_02.MP4,42253,29.383,HERALD_BRUV3_C5,24.8988,662.73,554.08,0,0,HERALD_BRUV3_C5,ECM,71,Balistidae,Abalistes,stellatus,37465011,2,AD,Passing,
HERALD_BRUV3_C5_03.MP4,25005,42.2213,HERALD_BRUV3_C5,37.7371,701.3,659.29,0,0,HERALD_BRUV3_C5,ECM,71,Lethrinidae,Lethrinus,rubrioperculatus,37351012,3,AD,Passing,
HERALD_BRUV3_C5_03.MP4,33006,44.4461,HERALD_BRUV3_C5,39.9619,541.75,888.99,0,0,HERALD_BRUV3_C5,ECM,71,Carangidae,Carangoides,orthogrammus,37337057,1,AD,Passing,
HERALD_BRUV3_C5_03.MP4,57963,51.3855,HERALD_BRUV3_C5,46.9013,615.39,1306.3,0,0,HERALD_BRUV3_C5,ECM,71,Labridae,Choerodon,jordani,37384077,2,J,Passing,
HERALD_BRUV3_C5_04.MP4,22231,59.0843,HERALD_BRUV3_C5,54.6001,666.23,66.63,0,0,HERALD_BRUV3_C5,ECM,71,Balistidae,Sufflamen,fraenatum,37465014,1,AD,Passing,
