Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
HOLM_BRUV5_C3_01.MP4,14776,4.1085,HOLMES_BRUV5_C3,0.5453,385.71,897.75,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Pteragogus,cryptus,37384033,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,14776,4.1085,HOLMES_BRUV5_C3,0.5453,529.48,1569.32,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Oxycheilinus,sp,,3,AD,Passing,nigromarginatus
HOLM_BRUV5_C3_01.MP4,22292,6.1984,HOLMES_BRUV5_C3,2.6351,438.31,1881.42,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Bodianus,anthioides,37384052,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,24452,6.799,HOLMES_BRUV5_C3,3.2357,387.47,1679.78,0,0,HOLMES_BRUV5_C3,ECM,51,Pomacentridae,Acanthochromis,polyacanthus,37372015,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,27020,7.5131,HOLMES_BRUV5_C3,3.9498,294.55,836.38,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Oxycheilinus,orientalis,37384030,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,27666,7.6927,HOLMES_BRUV5_C3,4.1294,545.26,1711.34,0,0,HOLMES_BRUV5_C3,ECM,51,Balistidae,Balistapus,undulatus,37465047,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,28295,7.8676,HOLMES_BRUV5_C3,4.3043,629.42,1706.08,0,0,HOLMES_BRUV5_C3,ECM,51,Lethrinidae,Lethrinus,erythracanthus,37351025,1,J,Passing,
HOLM_BRUV5_C3_01.MP4,33002,9.1764,HOLMES_BRUV5_C3,5.6131,883.64,776.77,0,0,HOLMES_BRUV5_C3,ECM,51,Epinephelidae,Epinephelus,polyphekadion,37311047,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,33204,9.2326,HOLMES_BRUV5_C3,5.6693,468.12,1578.08,0,0,HOLMES_BRUV5_C3,ECM,51,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,37235,10.3534,HOLMES_BRUV5_C3,6.7901,392.73,1662.25,0,0,HOLMES_BRUV5_C3,ECM,51,Pomacentridae,Pomacentrus,nigromarginatus,37372121,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,43213,12.0156,HOLMES_BRUV5_C3,8.4523,315.58,443.62,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Oxycheilinus,orientalis,37384030,2,AD,Passing,
HOLM_BRUV5_C3_01.MP4,46164,12.8362,HOLMES_BRUV5_C3,9.2729,592.6,1649.97,0,0,HOLMES_BRUV5_C3,ECM,51,Lethrinidae,Lethrinus,olivaceus,37351004,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,58365,16.2287,HOLMES_BRUV5_C3,12.6654,839.81,617.21,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Pseudocheilinus,evanidus,37384142,1,AD,Passing,
HOLM_BRUV5_C3_01.MP4,59802,16.6283,HOLMES_BRUV5_C3,13.065,362.92,873.21,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Oxycheilinus,orientalis,37384030,3,AD,Passing,
HOLM_BRUV5_C3_02.MP4,2598,18.3734,HOLMES_BRUV5_C3,14.8101,120.97,49.1,0,0,HOLMES_BRUV5_C3,ECM,51,Serranidae,Plectropomus,laevis,37311079,1,AD,Passing,
HOLM_BRUV5_C3_02.MP4,2815,18.4337,HOLMES_BRUV5_C3,14.8704,922.21,119.23,0,0,HOLMES_BRUV5_C3,ECM,51,Serranidae,Cephalopholis,spiloparaea,37311141,1,AD,Passing,
HOLM_BRUV5_C3_02.MP4,7114,19.6291,HOLMES_BRUV5_C3,16.0658,40.32,429.59,0,0,HOLMES_BRUV5_C3,ECM,51,Labridae,Oxycheilinus,orientalis,37384030,4,AD,Passing,
HOLM_BRUV5_C3_02.MP4,12948,21.2512,HOLMES_BRUV5_C3,17.6879,887.14,520.77,0,0,HOLMES_BRUV5_C3,ECM,51,Serranidae,Cephalopholis,spiloparaea,37311141,3,AD,Passing,
