Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
HOLM_BRUV6_C5_01.MP4,50873,14.1455,HOLMES_BRUV6_C5_start,9.1183,HOLMES_BRUV6_C5,ECM,85,Acanthuridae,Acanthurus,dussumieri,37437008,29,No
HOLM_BRUV6_C5_02.MP4,42825,29.5587,HOLMES_BRUV6_C5_start,24.5315,HOLMES_BRUV6_C5,ECM,85,Acanthuridae,Naso,lopezi,37437030,9,No
HOLM_BRUV6_C5_01.MP4,31838,8.8527,HOLMES_BRUV6_C5_start,3.8255,HOLMES_BRUV6_C5,ECM,85,Acanthuridae,Naso,vlamingii,37437032,2,No
HOLM_BRUV6_C5_03.MP4,32453,44.309,HOLMES_BRUV6_C5_start,39.2817,HOLMES_BRUV6_C5,ECM,85,Balistidae,Sufflamen,fraenatum,37465014,1,No
HOLM_BRUV6_C5_01.MP4,62832,17.4708,HOLMES_BRUV6_C5_start,12.4435,HOLMES_BRUV6_C5,ECM,85,Balistidae,Xanthichthys,caeruleolineatus,37465087,1,No
HOLM_BRUV6_C5_02.MP4,19849,23.1701,HOLMES_BRUV6_C5_start,18.1428,HOLMES_BRUV6_C5,ECM,85,Carangidae,Caranx,lugubris,37337053,1,No
HOLM_BRUV6_C5_01.MP4,21259,5.9112,HOLMES_BRUV6_C5_start,0.8839,HOLMES_BRUV6_C5,ECM,85,Carangidae,Caranx,melampygus,37337050,4,No
HOLM_BRUV6_C5_01.MP4,54637,15.1921,HOLMES_BRUV6_C5_start,10.1649,HOLMES_BRUV6_C5,ECM,85,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,No
HOLM_BRUV6_C5_01.MP4,35365,9.8334,HOLMES_BRUV6_C5_start,4.8062,HOLMES_BRUV6_C5,ECM,85,Carcharhinidae,Triaenodon,obesus,37018038,1,No
HOLM_BRUV6_C5_01.MP4,38113,10.5975,HOLMES_BRUV6_C5_start,5.5703,HOLMES_BRUV6_C5,ECM,85,Chaetodontidae,Chaetodon,lineolatus,37365041,2,No
HOLM_BRUV6_C5_01.MP4,59703,16.6008,HOLMES_BRUV6_C5_start,11.5735,HOLMES_BRUV6_C5,ECM,85,Chaetodontidae,Heniochus,sp,,2,No
HOLM_BRUV6_C5_04.MP4,38673,63.6728,HOLMES_BRUV6_C5_start,58.6455,HOLMES_BRUV6_C5,ECM,85,Epinephelidae,Epinephelus,maculatus,37311011,4,No
HOLM_BRUV6_C5_03.MP4,43370,47.3445,HOLMES_BRUV6_C5_start,42.3173,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Gymnocranius,sp,,2,No
HOLM_BRUV6_C5_04.MP4,33211,62.154,HOLMES_BRUV6_C5_start,57.1268,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,miniatus,37351009,1,No
HOLM_BRUV6_C5_01.MP4,57667,16.0346,HOLMES_BRUV6_C5_start,11.0074,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,olivaceus,37351004,10,No
HOLM_BRUV6_C5_04.MP4,30717,61.4606,HOLMES_BRUV6_C5_start,56.4333,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,rubrioperculatus,37351012,1,No
HOLM_BRUV6_C5_01.MP4,37203,10.3445,HOLMES_BRUV6_C5_start,5.3173,HOLMES_BRUV6_C5,ECM,85,Lutjanidae,Aphareus,furca,37346036,1,No
HOLM_BRUV6_C5_04.MP4,32503,61.9572,HOLMES_BRUV6_C5_start,56.9299,HOLMES_BRUV6_C5,ECM,85,Lutjanidae,Lutjanus,bohar,37346029,2,No
HOLM_BRUV6_C5_01.MP4,40630,11.2974,HOLMES_BRUV6_C5_start,6.2702,HOLMES_BRUV6_C5,ECM,85,Lutjanidae,Pristipomoides,sp,,1,No
HOLM_BRUV6_C5_01.MP4,20798,5.783,HOLMES_BRUV6_C5_start,0.7558,HOLMES_BRUV6_C5,ECM,85,Mullidae,Mulloidichthys,sp,,5,No
HOLM_BRUV6_C5_01.MP4,56425,15.6893,HOLMES_BRUV6_C5_start,10.662,HOLMES_BRUV6_C5,ECM,85,Pomacanthidae,Pomacanthus,imperator,37365014,2,No
HOLM_BRUV6_C5_01.MP4,20812,5.7869,HOLMES_BRUV6_C5_start,0.7596,HOLMES_BRUV6_C5,ECM,85,Synodontidae,Synodus,sp,,1,No
