Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
LIHOUN_BRUV6_C5_01.MP4,11545,3.2102,Lihou N_BRUV6_C5,0.7285,138.51,1083.62,0,0,LIHOU N_BRUV6_C5,ECM,42,Lutjanidae,Aprion,virescens,37346027,1,AD,Passing,
LIHOUN_BRUV6_C5_01.MP4,11715,3.2574,Lihou N_BRUV6_C5,0.7758,433.05,240.22,0,0,LIHOU N_BRUV6_C5,ECM,42,Lethrinidae,Lethrinus,rubrioperculatus,37351012,1,AD,Passing,
LIHOUN_BRUV6_C5_01.MP4,15180,4.2209,Lihou N_BRUV6_C5,1.7392,503.18,1271.23,0,0,LIHOU N_BRUV6_C5,ECM,42,Malacanthidae,Malacanthus,brevirostris,37331009,1,AD,Passing,
LIHOUN_BRUV6_C5_01.MP4,17076,4.7481,Lihou N_BRUV6_C5,2.2664,566.3,1735.89,0,0,LIHOU N_BRUV6_C5,ECM,42,Balistidae,Sufflamen,fraenatum,37465014,1,AD,Passing,
LIHOUN_BRUV6_C5_01.MP4,17076,4.7481,Lihou N_BRUV6_C5,2.2664,720.58,334.9,0,0,LIHOU N_BRUV6_C5,ECM,42,Congridae,,sp,,85,AD,Passing,
LIHOUN_BRUV6_C5_01.MP4,19250,5.3526,Lihou N_BRUV6_C5,2.8709,285.78,1355.4,0,0,LIHOU N_BRUV6_C5,ECM,42,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,euanus
LIHOUN_BRUV6_C5_01.MP4,25379,7.0568,Lihou N_BRUV6_C5,4.5751,797.73,806.58,0,0,LIHOU N_BRUV6_C5,ECM,42,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
LIHOUN_BRUV6_C5_01.MP4,28354,7.884,Lihou N_BRUV6_C5,5.4023,829.29,625.97,0,0,LIHOU N_BRUV6_C5,ECM,42,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
LIHOUN_BRUV6_C5_01.MP4,53258,14.8087,Lihou N_BRUV6_C5,12.327,550.52,85.92,0,0,LIHOU N_BRUV6_C5,ECM,42,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
LIHOUN_BRUV6_C5_02.MP4,9226,20.2497,Lihou N_BRUV6_C5,17.768,645.19,187.62,0,0,LIHOU N_BRUV6_C5,ECM,42,Lethrinidae,Lethrinus,rubrioperculatus,37351012,2,AD,Passing,
LIHOUN_BRUV6_C5_02.MP4,19285,23.0466,Lihou N_BRUV6_C5,20.565,760.91,1537.75,0,0,LIHOU N_BRUV6_C5,ECM,42,Pinguipedidae,Parapercis,sp,,2,AD,Passing,
LIHOUN_BRUV6_C5_02.MP4,23122,24.1135,Lihou N_BRUV6_C5,21.6319,217.4,953.86,0,0,LIHOU N_BRUV6_C5,ECM,42,Lethrinidae,Gymnocranius,sp,,2,AD,Passing,euanus
LIHOUN_BRUV6_C5_02.MP4,37919,28.2279,Lihou N_BRUV6_C5,25.7463,306.82,1230.9,0,0,LIHOU N_BRUV6_C5,ECM,42,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,superciliosus
LIHOUN_BRUV6_C5_02.MP4,57244,33.6013,Lihou N_BRUV6_C5,31.1197,615.39,1658.74,0,0,LIHOU N_BRUV6_C5,ECM,42,Labridae,Hologymnosus,sp,,1,J,Passing,longipes
LIHOUN_BRUV6_C5_03.MP4,1313,35.7671,Lihou N_BRUV6_C5,33.2855,773.18,406.79,0,0,LIHOU N_BRUV6_C5,ECM,42,Mullidae,Mulloidichthys,sp,,1,AD,Passing,pfluegeri
LIHOUN_BRUV6_C5_03.MP4,1665,35.865,Lihou N_BRUV6_C5,33.3834,776.69,643.51,0,0,LIHOU N_BRUV6_C5,ECM,42,Siganidae,Siganus,argenteus,37438007,1,AD,Passing,
LIHOUN_BRUV6_C5_03.MP4,1802,35.9031,Lihou N_BRUV6_C5,33.4214,522.47,163.07,0,0,LIHOU N_BRUV6_C5,ECM,42,Labridae,Hologymnosus,sp,,1,AD,Passing,longipes
LIHOUN_BRUV6_C5_03.MP4,9783,38.1223,Lihou N_BRUV6_C5,35.6406,682.01,56.11,0,0,LIHOU N_BRUV6_C5,ECM,42,Mullidae,Mulloidichthys,sp,,2,AD,Passing,pfluegeri
LIHOUN_BRUV6_C5_03.MP4,27439,43.0316,Lihou N_BRUV6_C5,40.55,576.82,1146.74,0,0,LIHOU N_BRUV6_C5,ECM,42,Carangidae,Seriola,rivoliana,37337052,1,AD,Passing,
LIHOUN_BRUV6_C5_04.MP4,17566,58.0207,Lihou N_BRUV6_C5,55.5391,466.36,1528.99,0,0,LIHOU N_BRUV6_C5,ECM,42,Balistidae,Sufflamen,fraenatum,37465014,3,AD,Passing,
LIHOUN_BRUV6_C5_04.MP4,33286,62.3918,Lihou N_BRUV6_C5,59.9101,590.84,227.95,0,0,LIHOU N_BRUV6_C5,ECM,42,Labridae,Hologymnosus,sp,,2,F,Passing,longipes
