Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
LIHOU_BRUV2_C5_04.MP4,28384,60.7952,LIHOU.S_BRUV2_start,56.4625,LIHOU.S_BRUV2_C5,ECM,48,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,No
LIHOU_BRUV2_C5_01.MP4,37533,10.4363,LIHOU.S_BRUV2_start,6.1036,LIHOU.S_BRUV2_C5,ECM,48,Acanthuridae,Acanthurus,sp,,3,No
LIHOU_BRUV2_C5_01.MP4,38507,10.7071,LIHOU.S_BRUV2_start,6.3744,LIHOU.S_BRUV2_C5,ECM,48,Acanthuridae,Ctenochaetus,striatus,37437022,2,No
LIHOU_BRUV2_C5_01.MP4,48928,13.6047,LIHOU.S_BRUV2_start,9.272,LIHOU.S_BRUV2_C5,ECM,48,Balistidae,Balistoides,conspicillum,37465031,1,No
LIHOU_BRUV2_C5_03.MP4,800,35.491,LIHOU.S_BRUV2_start,31.1583,LIHOU.S_BRUV2_C5,ECM,48,Balistidae,Balistoides,viridescens,37465048,1,No
LIHOU_BRUV2_C5_01.MP4,49227,13.6878,LIHOU.S_BRUV2_start,9.3552,LIHOU.S_BRUV2_C5,ECM,48,Balistidae,Sufflamen,chrysopterum,37465079,1,No
LIHOU_BRUV2_C5_04.MP4,38706,63.6653,LIHOU.S_BRUV2_start,59.3326,LIHOU.S_BRUV2_C5,ECM,48,Balistidae,Sufflamen,sp,,1,No
LIHOU_BRUV2_C5_03.MP4,40939,46.6519,LIHOU.S_BRUV2_start,42.3192,LIHOU.S_BRUV2_C5,ECM,48,Caesionidae,Pterocaesio,digramma,37346050,15,No
LIHOU_BRUV2_C5_01.MP4,17134,4.7642,LIHOU.S_BRUV2_start,0.4315,LIHOU.S_BRUV2_C5,ECM,48,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,No
LIHOU_BRUV2_C5_03.MP4,34571,44.8812,LIHOU.S_BRUV2_start,40.5486,LIHOU.S_BRUV2_C5,ECM,48,Carcharhinidae,Triaenodon,obesus,37018038,1,No
LIHOU_BRUV2_C5_01.MP4,43762,12.1683,LIHOU.S_BRUV2_start,7.8356,LIHOU.S_BRUV2_C5,ECM,48,Chaetodontidae,Chaetodon,kleinii,37365040,2,No
LIHOU_BRUV2_C5_01.MP4,30260,8.414,LIHOU.S_BRUV2_start,4.0813,LIHOU.S_BRUV2_C5,ECM,48,Chaetodontidae,Chaetodon,sp,,2,No
LIHOU_BRUV2_C5_01.MP4,27547,7.6596,LIHOU.S_BRUV2_start,3.3269,LIHOU.S_BRUV2_C5,ECM,48,Chaetodontidae,Heniochus,monoceros,37365076,2,No
