Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
WRECK_W_BRUV5_C5_02.MP4,7592,19.762,Wreck BRUV5 start,13.8672,Wreck_BRUV5_Cam5,ECM,65,,,sp,,1,No
WRECK_W_BRUV5_C5_02.MP4,33198,26.8819,Wreck BRUV5 start,20.9871,Wreck_BRUV5_Cam5,ECM,65,Acanthuridae,Acanthurus,thompsoni,37437018,1,No
WRECK_W_BRUV5_C5_02.MP4,4069,18.7824,Wreck BRUV5 start,12.8876,Wreck_BRUV5_Cam5,ECM,65,Acanthuridae,Ctenochaetus,striatus,37437022,1,No
WRECK_W_BRUV5_C5_01.MP4,26623,7.4027,Wreck BRUV5 start,1.5079,Wreck_BRUV5_Cam5,ECM,65,Acanthuridae,Naso,caesius,37437046,7,No
WRECK_W_BRUV5_C5_02.MP4,36423,27.7786,Wreck BRUV5 start,21.8838,Wreck_BRUV5_Cam5,ECM,65,Acanthuridae,Naso,unicornis,37437031,2,No
WRECK_W_BRUV5_C5_01.MP4,52253,14.5292,Wreck BRUV5 start,8.6345,Wreck_BRUV5_Cam5,ECM,65,Balistidae,Sufflamen,fraenatum,37465014,1,No
WRECK_W_BRUV5_C5_01.MP4,37600,10.4549,Wreck BRUV5 start,4.5601,Wreck_BRUV5_Cam5,ECM,65,Carangidae,Carangoides,orthogrammus,37337057,1,No
WRECK_W_BRUV5_C5_01.MP4,25693,7.1441,Wreck BRUV5 start,1.2493,Wreck_BRUV5_Cam5,ECM,65,Carcharhinidae,Carcharhinus,albimarginatus,37018027,1,No
WRECK_W_BRUV5_C5_02.MP4,34835,27.337,Wreck BRUV5 start,21.4423,Wreck_BRUV5_Cam5,ECM,65,Chaetodontidae,Chaetodon,kleinii,37365040,2,No
WRECK_W_BRUV5_C5_01.MP4,45597,12.6785,Wreck BRUV5 start,6.7837,Wreck_BRUV5_Cam5,ECM,65,Chaetodontidae,Chaetodon,sp,,2,No
WRECK_W_BRUV5_C5_01.MP4,40382,11.2284,Wreck BRUV5 start,5.3337,Wreck_BRUV5_Cam5,ECM,65,Dasyatidae,Taeniurops,meyeni,37035017,1,No
WRECK_W_BRUV5_C5_01.MP4,60647,16.8632,Wreck BRUV5 start,10.9685,Wreck_BRUV5_Cam5,ECM,65,Holocentridae,Myripristis,sp,,1,No
WRECK_W_BRUV5_C5_01.MP4,24212,6.7323,Wreck BRUV5 start,0.8375,Wreck_BRUV5_Cam5,ECM,65,Labridae,Anampses,melanurus,37384180,1,No
WRECK_W_BRUV5_C5_01.MP4,60647,16.8632,Wreck BRUV5 start,10.9685,Wreck_BRUV5_Cam5,ECM,65,Labridae,Choerodon,jordani,37384077,1,No
WRECK_W_BRUV5_C5_03.MP4,11389,38.452,Wreck BRUV5 start,32.5572,Wreck_BRUV5_Cam5,ECM,65,Labridae,Coris,pictoides,37384096,4,No
