Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
HERALD_BRUV1_C3_03.MP4,35771,45.2149,HERALD_BRUV1_Start,41.8068,HERALD_BRUV1_C3,ECM,42,Acanthuridae,Naso,hexacanthus,37437028,10,No
HERALD_BRUV1_C3_01.MP4,14550,4.0457,HERALD_BRUV1_Start,0.6376,HERALD_BRUV1_C3,ECM,42,Balistidae,Balistoides,viridescens,37465048,1,No
HERALD_BRUV1_C3_01.MP4,41135,11.4378,HERALD_BRUV1_Start,8.0297,HERALD_BRUV1_C3,ECM,42,Balistidae,Odonus,niger,37465061,11,No
HERALD_BRUV1_C3_01.MP4,56741,15.7772,HERALD_BRUV1_Start,12.369,HERALD_BRUV1_C3,ECM,42,Balistidae,Pseudobalistes,flavimarginatus,37465071,1,No
HERALD_BRUV1_C3_01.MP4,52154,14.5017,HERALD_BRUV1_Start,11.0936,HERALD_BRUV1_C3,ECM,42,Balistidae,Sufflamen,fraenatum,37465014,1,No
HERALD_BRUV1_C3_04.MP4,23143,59.3713,HERALD_BRUV1_Start,55.9631,HERALD_BRUV1_C3,ECM,42,Carangidae,Caranx,melampygus,37337050,1,No
HERALD_BRUV1_C3_01.MP4,22117,6.1498,HERALD_BRUV1_Start,2.7416,HERALD_BRUV1_C3,ECM,42,Carcharhinidae,Carcharhinus,albimarginatus,37018027,1,No
HERALD_BRUV1_C3_01.MP4,17014,4.7308,HERALD_BRUV1_Start,1.3227,HERALD_BRUV1_C3,ECM,42,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,No
HERALD_BRUV1_C3_03.MP4,33438,44.5662,HERALD_BRUV1_Start,41.1581,HERALD_BRUV1_C3,ECM,42,Labridae,Cheilinus,undulatus,37384038,1,No
HERALD_BRUV1_C3_01.MP4,39218,10.9048,HERALD_BRUV1_Start,7.4967,HERALD_BRUV1_C3,ECM,42,Labridae,Choerodon,jordani,37384077,3,No
HERALD_BRUV1_C3_01.MP4,47126,13.1036,HERALD_BRUV1_Start,9.6955,HERALD_BRUV1_C3,ECM,42,Labridae,Hologymnosus,sp,,5,No
HERALD_BRUV1_C3_01.MP4,44325,12.3248,HERALD_BRUV1_Start,8.9167,HERALD_BRUV1_C3,ECM,42,Lethrinidae,Gymnocranius,sp,,4,No
HERALD_BRUV1_C3_02.MP4,60587,34.4808,HERALD_BRUV1_Start,31.0727,HERALD_BRUV1_C3,ECM,42,Lethrinidae,Lethrinus,olivaceus,37351004,1,No
HERALD_BRUV1_C3_02.MP4,17856,22.5992,HERALD_BRUV1_Start,19.1911,HERALD_BRUV1_C3,ECM,42,Lethrinidae,Lethrinus,rubrioperculatus,37351012,4,No
HERALD_BRUV1_C3_02.MP4,56917,33.4604,HERALD_BRUV1_Start,30.0522,HERALD_BRUV1_C3,ECM,42,Lutjanidae,Aprion,virescens,37346027,1,No
HERALD_BRUV1_C3_03.MP4,53058,50.0216,HERALD_BRUV1_Start,46.6135,HERALD_BRUV1_C3,ECM,42,Lutjanidae,Lutjanus,bohar,37346029,3,No
HERALD_BRUV1_C3_01.MP4,14136,3.9306,HERALD_BRUV1_Start,0.5225,HERALD_BRUV1_C3,ECM,42,Malacanthidae,Malacanthus,brevirostris,37331009,1,No
HERALD_BRUV1_C3_01.MP4,38358,10.6657,HERALD_BRUV1_Start,7.2575,HERALD_BRUV1_C3,ECM,42,Sphyraenidae,Sphyraena,barracuda,37382008,1,No
HERALD_BRUV1_C3_01.MP4,43950,12.2205,HERALD_BRUV1_Start,8.8124,HERALD_BRUV1_C3,ECM,42,Synodontidae,Synodus,sp,,3,No
