Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
WILLIS_BRUV4_C6_01.MP4,12473,3.4682,WILLIS_BRUV4_start,0.0017,941.49,1844.6,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Genicanthus,sp,,1,F,Passing,melanospilos
WILLIS_BRUV4_C6_01.MP4,12473,3.4682,WILLIS_BRUV4_start,0.0017,769.68,992.44,0,0,WILLIS_BRUV4_C6,ECM,62,Balistidae,Sufflamen,sp,,1,AD,Passing,bursa
WILLIS_BRUV4_C6_01.MP4,12473,3.4682,WILLIS_BRUV4_start,0.0017,937.99,974.9,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Centropyge,sp,,1,AD,Passing,heraldi
WILLIS_BRUV4_C6_01.MP4,12807,3.5611,WILLIS_BRUV4_start,0.0945,845.06,1304.55,0,0,WILLIS_BRUV4_C6,ECM,62,Acanthuridae,Ctenochaetus,binotatus,37437021,2,AD,Passing,
WILLIS_BRUV4_C6_01.MP4,13167,3.6612,WILLIS_BRUV4_start,0.1946,866.1,1090.63,0,0,WILLIS_BRUV4_C6,ECM,62,Labridae,Anampses,geographicus,37384048,1,AD,Passing,
WILLIS_BRUV4_C6_01.MP4,13843,3.8491,WILLIS_BRUV4_start,0.3826,843.31,77.15,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Genicanthus,sp,,1,M,Passing,melanospilos
WILLIS_BRUV4_C6_01.MP4,14330,3.9845,WILLIS_BRUV4_start,0.518,897.66,483.95,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Genicanthus,sp,,3,AD,Passing,melanospilos
WILLIS_BRUV4_C6_01.MP4,14665,4.0777,WILLIS_BRUV4_start,0.6112,920.45,268.27,0,0,WILLIS_BRUV4_C6,ECM,62,Labridae,Pseudojuloides,sp,,1,AD,Passing,cerasinus
WILLIS_BRUV4_C6_01.MP4,15828,4.4011,WILLIS_BRUV4_start,0.9345,785.45,326.14,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Genicanthus,sp,,3,M,Passing,melanospilos
WILLIS_BRUV4_C6_01.MP4,15828,4.4011,WILLIS_BRUV4_start,0.9345,855.58,517.26,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Genicanthus,sp,,3,F,Passing,melanospilos
WILLIS_BRUV4_C6_01.MP4,15944,4.4333,WILLIS_BRUV4_start,0.9668,850.32,427.84,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Centropyge,bispinosa,37365023,1,AD,Passing,
WILLIS_BRUV4_C6_01.MP4,17899,4.9769,WILLIS_BRUV4_start,1.5104,699.55,604.93,0,0,WILLIS_BRUV4_C6,ECM,62,Labridae,Oxycheilinus,sp,,1,AD,Passing,nigromarginatus
WILLIS_BRUV4_C6_01.MP4,19142,5.3225,WILLIS_BRUV4_start,1.856,1036.17,1446.58,0,0,WILLIS_BRUV4_C6,ECM,62,Pomacanthidae,Centropyge,sp,,3,AD,Passing,heraldi
WILLIS_BRUV4_C6_01.MP4,19561,5.439,WILLIS_BRUV4_start,1.9725,959.03,1474.63,0,0,WILLIS_BRUV4_C6,ECM,62,Labridae,Cirrhilabrus,sp,,1,M,Passing,lineatus
WILLIS_BRUV4_C6_01.MP4,37600,10.4549,WILLIS_BRUV4_start,6.9884,667.99,606.68,0,0,WILLIS_BRUV4_C6,ECM,62,Labridae,Oxycheilinus,sp,,3,AD,Passing,nigromarginatus
WILLIS_BRUV4_C6_01.MP4,42648,11.8585,WILLIS_BRUV4_start,8.392,767.92,194.63,0,0,WILLIS_BRUV4_C6,ECM,62,Labridae,Oxycheilinus,sp,,4,AD,Passing,nigromarginatus
