Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
LIHOU_BRUV3_C6_04.MP4,31907,61.7915,LIHOU.S_BRUV3_C6,58.6681,LIHOU.S_BRUV3_C6,ECM,55,Balistidae,Abalistes,stellatus,37465011,1,No
LIHOU_BRUV3_C6_01.MP4,16057,4.4647,LIHOU.S_BRUV3_C6,1.3413,LIHOU.S_BRUV3_C6,ECM,55,Balistidae,Balistoides,conspicillum,37465031,1,No
LIHOU_BRUV3_C6_01.MP4,27616,7.6788,LIHOU.S_BRUV3_C6,4.5554,LIHOU.S_BRUV3_C6,ECM,55,Balistidae,Sufflamen,fraenatum,37465014,1,No
LIHOU_BRUV3_C6_03.MP4,27063,42.8103,LIHOU.S_BRUV3_C6,39.6869,LIHOU.S_BRUV3_C6,ECM,55,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,No
LIHOU_BRUV3_C6_03.MP4,43767,47.4549,LIHOU.S_BRUV3_C6,44.3315,LIHOU.S_BRUV3_C6,ECM,55,Carcharhinidae,Triaenodon,obesus,37018038,1,No
LIHOU_BRUV3_C6_02.MP4,3672,18.672,LIHOU.S_BRUV3_C6,15.5486,LIHOU.S_BRUV3_C6,ECM,55,Chaetodontidae,Chaetodon,auriga,37365019,2,No
LIHOU_BRUV3_C6_02.MP4,5855,19.279,LIHOU.S_BRUV3_C6,16.1556,LIHOU.S_BRUV3_C6,ECM,55,Epinephelidae,Epinephelus,maculatus,37311011,2,No
LIHOU_BRUV3_C6_03.MP4,20742,41.0527,LIHOU.S_BRUV3_C6,37.9293,LIHOU.S_BRUV3_C6,ECM,55,Epinephelidae,Epinephelus,sp,,1,No
LIHOU_BRUV3_C6_03.MP4,52240,49.8109,LIHOU.S_BRUV3_C6,46.6875,LIHOU.S_BRUV3_C6,ECM,55,Labridae,Cheilinus,undulatus,37384038,1,No
LIHOU_BRUV3_C6_02.MP4,3457,18.6122,LIHOU.S_BRUV3_C6,15.4888,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Gymnocranius,sp,,1,No
LIHOU_BRUV3_C6_03.MP4,52240,49.8109,LIHOU.S_BRUV3_C6,46.6875,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,rubrioperculatus,37351012,5,No
LIHOU_BRUV3_C6_01.MP4,54248,15.084,LIHOU.S_BRUV3_C6,11.9606,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,semicinctus,37351016,19,No
LIHOU_BRUV3_C6_03.MP4,38885,46.0974,LIHOU.S_BRUV3_C6,42.974,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Aprion,virescens,37346027,1,No
LIHOU_BRUV3_C6_03.MP4,28136,43.1086,LIHOU.S_BRUV3_C6,39.9852,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Lutjanus,bohar,37346029,2,No
LIHOU_BRUV3_C6_01.MP4,53246,14.8053,LIHOU.S_BRUV3_C6,11.6819,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Lutjanus,sebae,37346004,2,No
LIHOU_BRUV3_C6_01.MP4,62663,17.4238,LIHOU.S_BRUV3_C6,14.3004,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,barberinus,37355022,1,No
LIHOU_BRUV3_C6_02.MP4,14313,21.6308,LIHOU.S_BRUV3_C6,18.5074,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,cyclostomus,37355025,1,No
LIHOU_BRUV3_C6_01.MP4,11373,3.1623,LIHOU.S_BRUV3_C6,0.0389,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,pleurostigma,37355027,1,No
LIHOU_BRUV3_C6_01.MP4,13066,3.6331,LIHOU.S_BRUV3_C6,0.5097,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,sp,,3,No
LIHOU_BRUV3_C6_03.MP4,48779,48.8485,LIHOU.S_BRUV3_C6,45.7251,LIHOU.S_BRUV3_C6,ECM,55,Nemipteridae,Pentapodus,sp,,5,No
LIHOU_BRUV3_C6_02.MP4,40093,28.799,LIHOU.S_BRUV3_C6,25.6757,LIHOU.S_BRUV3_C6,ECM,55,Scaridae,Scarus,schlegeli,37386029,4,No
LIHOU_BRUV3_C6_02.MP4,5855,19.279,LIHOU.S_BRUV3_C6,16.1556,LIHOU.S_BRUV3_C6,ECM,55,Serranidae,Plectropomus,leopardus,37311078,2,No
LIHOU_BRUV3_C6_02.MP4,5855,19.279,LIHOU.S_BRUV3_C6,16.1556,LIHOU.S_BRUV3_C6,ECM,55,Serranidae,Variola,louti,37311166,1,No
LIHOU_BRUV3_C6_01.MP4,47887,13.3152,LIHOU.S_BRUV3_C6,10.1918,LIHOU.S_BRUV3_C6,ECM,55,Siganidae,Siganus,argenteus,37438007,1,No
