Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
WILLIS_BRUV5_C5_01.MP4,14122,3.9267,WILLIS_BRUV5_start,0.7393,WILLIS_BRUV5_C5,ECM,51,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,No
WILLIS_BRUV5_C5_01.MP4,51198,14.2359,WILLIS_BRUV5_start,11.0485,WILLIS_BRUV5_C5,ECM,51,Acanthuridae,Naso,sp,,2,No
WILLIS_BRUV5_C5_03.MP4,45723,47.9821,WILLIS_BRUV5_start,44.7948,WILLIS_BRUV5_C5,ECM,51,Balistidae,Balistapus,undulatus,37465047,1,No
WILLIS_BRUV5_C5_03.MP4,38489,45.9706,WILLIS_BRUV5_start,42.7833,WILLIS_BRUV5_C5,ECM,51,Balistidae,Sufflamen,sp,,1,No
WILLIS_BRUV5_C5_02.MP4,25258,24.6574,WILLIS_BRUV5_start,21.4701,WILLIS_BRUV5_C5,ECM,51,Carangidae,Caranx,lugubris,37337053,1,No
WILLIS_BRUV5_C5_01.MP4,50516,14.0463,WILLIS_BRUV5_start,10.8589,WILLIS_BRUV5_C5,ECM,51,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,No
WILLIS_BRUV5_C5_02.MP4,53687,32.5623,WILLIS_BRUV5_start,29.3749,WILLIS_BRUV5_C5,ECM,51,Carcharhinidae,Triaenodon,obesus,37018038,1,No
WILLIS_BRUV5_C5_03.MP4,27508,42.9173,WILLIS_BRUV5_start,39.73,WILLIS_BRUV5_C5,ECM,51,Epinephelidae,Epinephelus,maculatus,37311011,1,No
WILLIS_BRUV5_C5_03.MP4,18083,40.2966,WILLIS_BRUV5_start,37.1093,WILLIS_BRUV5_C5,ECM,51,Labridae,Anampses,geographicus,37384048,1,No
WILLIS_BRUV5_C5_02.MP4,15780,22.022,WILLIS_BRUV5_start,18.8346,WILLIS_BRUV5_C5,ECM,51,Labridae,Choerodon,jordani,37384077,1,No
WILLIS_BRUV5_C5_02.MP4,21819,23.7012,WILLIS_BRUV5_start,20.5138,WILLIS_BRUV5_C5,ECM,51,Labridae,Cirrhilabrus,sp,,6,No
WILLIS_BRUV5_C5_02.MP4,16524,22.2289,WILLIS_BRUV5_start,19.0415,WILLIS_BRUV5_C5,ECM,51,Labridae,Halichoeres,biocellatus,37384107,4,No
WILLIS_BRUV5_C5_01.MP4,26861,7.4689,WILLIS_BRUV5_start,4.2815,WILLIS_BRUV5_C5,ECM,51,Labridae,Oxycheilinus,sp,,2,No
WILLIS_BRUV5_C5_02.MP4,19472,23.0486,WILLIS_BRUV5_start,19.8612,WILLIS_BRUV5_C5,ECM,51,Labridae,Pseudojuloides,sp,,1,No
WILLIS_BRUV5_C5_03.MP4,15844,39.6741,WILLIS_BRUV5_start,36.4867,WILLIS_BRUV5_C5,ECM,51,Lethrinidae,Lethrinus,erythracanthus,37351025,1,No
WILLIS_BRUV5_C5_02.MP4,8266,19.9327,WILLIS_BRUV5_start,16.7453,WILLIS_BRUV5_C5,ECM,51,Lutjanidae,Lutjanus,bohar,37346029,2,No
WILLIS_BRUV5_C5_02.MP4,31560,26.4097,WILLIS_BRUV5_start,23.2224,WILLIS_BRUV5_C5,ECM,51,Nemipteridae,Pentapodus,sp,,6,No
WILLIS_BRUV5_C5_02.MP4,49672,31.4459,WILLIS_BRUV5_start,28.2585,WILLIS_BRUV5_C5,ECM,51,Pomacanthidae,Centropyge,sp,,2,No
WILLIS_BRUV5_C5_01.MP4,48447,13.471,WILLIS_BRUV5_start,10.2836,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Chromis,amboinensis,37372034,1,No
WILLIS_BRUV5_C5_03.MP4,31241,43.9553,WILLIS_BRUV5_start,40.7679,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Chrysiptera,sp,,1,No
WILLIS_BRUV5_C5_01.MP4,26597,7.3954,WILLIS_BRUV5_start,4.2081,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Pomacentrus,nigromarginatus,37372121,1,No
WILLIS_BRUV5_C5_03.MP4,22487,41.5212,WILLIS_BRUV5_start,38.3339,WILLIS_BRUV5_C5,ECM,51,Pomacentridae,Pomacentrus,vaiuli,37372126,5,No
WILLIS_BRUV5_C5_01.MP4,24974,6.9442,WILLIS_BRUV5_start,3.7568,WILLIS_BRUV5_C5,ECM,51,Serranidae,Cephalopholis,spiloparaea,37311141,2,No
WILLIS_BRUV5_C5_01.MP4,24301,6.757,WILLIS_BRUV5_start,3.5697,WILLIS_BRUV5_C5,ECM,51,Serranidae,Plectropomus,laevis,37311079,1,No
WILLIS_BRUV5_C5_02.MP4,30147,26.0168,WILLIS_BRUV5_start,22.8295,WILLIS_BRUV5_C5,ECM,51,Serranidae,Pseudanthias,pleurotaenia,37311123,7,No
WILLIS_BRUV5_C5_03.MP4,7989,37.49,WILLIS_BRUV5_start,34.3026,WILLIS_BRUV5_C5,ECM,51,Serranidae,Variola,louti,37311166,1,No
