Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
LIHOUN_BRUV6_C5_01.MP4,17076,4.7481,Lihou N_BRUV6_C5,2.2664,LIHOU N_BRUV6_C5,ECM,42,Congridae,,sp,,85,No
LIHOUN_BRUV6_C5_04.MP4,17566,58.0207,Lihou N_BRUV6_C5,55.5391,LIHOU N_BRUV6_C5,ECM,42,Balistidae,Sufflamen,fraenatum,37465014,3,No
LIHOUN_BRUV6_C5_03.MP4,27439,43.0316,Lihou N_BRUV6_C5,40.55,LIHOU N_BRUV6_C5,ECM,42,Carangidae,Seriola,rivoliana,37337052,1,No
LIHOUN_BRUV6_C5_01.MP4,28354,7.884,Lihou N_BRUV6_C5,5.4023,LIHOU N_BRUV6_C5,ECM,42,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,No
LIHOUN_BRUV6_C5_04.MP4,33286,62.3918,Lihou N_BRUV6_C5,59.9101,LIHOU N_BRUV6_C5,ECM,42,Labridae,Hologymnosus,sp,,2,No
LIHOUN_BRUV6_C5_02.MP4,23122,24.1135,Lihou N_BRUV6_C5,21.6319,LIHOU N_BRUV6_C5,ECM,42,Lethrinidae,Gymnocranius,sp,,2,No
LIHOUN_BRUV6_C5_02.MP4,9226,20.2497,Lihou N_BRUV6_C5,17.768,LIHOU N_BRUV6_C5,ECM,42,Lethrinidae,Lethrinus,rubrioperculatus,37351012,2,No
LIHOUN_BRUV6_C5_01.MP4,11545,3.2102,Lihou N_BRUV6_C5,0.7285,LIHOU N_BRUV6_C5,ECM,42,Lutjanidae,Aprion,virescens,37346027,1,No
LIHOUN_BRUV6_C5_01.MP4,53258,14.8087,Lihou N_BRUV6_C5,12.327,LIHOU N_BRUV6_C5,ECM,42,Lutjanidae,Lutjanus,bohar,37346029,1,No
LIHOUN_BRUV6_C5_01.MP4,15180,4.2209,Lihou N_BRUV6_C5,1.7392,LIHOU N_BRUV6_C5,ECM,42,Malacanthidae,Malacanthus,brevirostris,37331009,1,No
LIHOUN_BRUV6_C5_03.MP4,9783,38.1223,Lihou N_BRUV6_C5,35.6406,LIHOU N_BRUV6_C5,ECM,42,Mullidae,Mulloidichthys,sp,,2,No
LIHOUN_BRUV6_C5_02.MP4,19285,23.0466,Lihou N_BRUV6_C5,20.565,LIHOU N_BRUV6_C5,ECM,42,Pinguipedidae,Parapercis,sp,,2,No
LIHOUN_BRUV6_C5_03.MP4,1665,35.865,Lihou N_BRUV6_C5,33.3834,LIHOU N_BRUV6_C5,ECM,42,Siganidae,Siganus,argenteus,37438007,1,No
