Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
CHILCOTT_BRUV1_C4_01.MP4,33522,9.321,Chilcott_BRUV1_C4,5.6785,CHILCOTT_BRUV1_C4,ECM,35,Acanthuridae,Acanthurus,blochii,37437007,4,No
CHILCOTT_BRUV1_C4_01.MP4,21028,5.847,Chilcott_BRUV1_C4,2.2044,CHILCOTT_BRUV1_C4,ECM,35,Acanthuridae,Acanthurus,olivaceus,37437016,9,No
CHILCOTT_BRUV1_C4_01.MP4,16963,4.7167,Chilcott_BRUV1_C4,1.0741,CHILCOTT_BRUV1_C4,ECM,35,Acanthuridae,Acanthurus,sp,,1,No
CHILCOTT_BRUV1_C4_01.MP4,20066,5.5795,Chilcott_BRUV1_C4,1.9369,CHILCOTT_BRUV1_C4,ECM,35,Acanthuridae,Naso,brevirostris,37437026,4,No
CHILCOTT_BRUV1_C4_01.MP4,15623,4.3441,Chilcott_BRUV1_C4,0.7015,CHILCOTT_BRUV1_C4,ECM,35,Acanthuridae,Naso,caesius,37437046,21,No
CHILCOTT_BRUV1_C4_01.MP4,35291,9.8129,Chilcott_BRUV1_C4,6.1703,CHILCOTT_BRUV1_C4,ECM,35,Balistidae,Balistoides,conspicillum,37465031,1,No
CHILCOTT_BRUV1_C4_02.MP4,27044,25.154,Chilcott_BRUV1_C4,21.5115,CHILCOTT_BRUV1_C4,ECM,35,Carangidae,Carangoides,fulvoguttatus,37337037,1,No
CHILCOTT_BRUV1_C4_01.MP4,52653,14.6405,Chilcott_BRUV1_C4,10.9979,CHILCOTT_BRUV1_C4,ECM,35,Carangidae,Caranx,melampygus,37337050,1,No
CHILCOTT_BRUV1_C4_01.MP4,13646,3.7943,Chilcott_BRUV1_C4,0.1518,CHILCOTT_BRUV1_C4,ECM,35,Carangidae,Elagatis,bipinnulata,37337029,1,No
CHILCOTT_BRUV1_C4_04.MP4,25332,59.9466,Chilcott_BRUV1_C4,56.304,CHILCOTT_BRUV1_C4,ECM,35,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,6,No
CHILCOTT_BRUV1_C4_03.MP4,10441,38.1717,Chilcott_BRUV1_C4,34.5292,CHILCOTT_BRUV1_C4,ECM,35,Carcharhinidae,Triaenodon,obesus,37018038,1,No
CHILCOTT_BRUV1_C4_03.MP4,57142,51.1572,Chilcott_BRUV1_C4,47.5147,CHILCOTT_BRUV1_C4,ECM,35,Chaetodontidae,Chaetodon,sp,,1,No
CHILCOTT_BRUV1_C4_02.MP4,9362,20.2374,Chilcott_BRUV1_C4,16.5949,CHILCOTT_BRUV1_C4,ECM,35,Lethrinidae,Gymnocranius,sp,,4,No
CHILCOTT_BRUV1_C4_02.MP4,48201,31.0368,Chilcott_BRUV1_C4,27.3943,CHILCOTT_BRUV1_C4,ECM,35,Lethrinidae,Lethrinus,miniatus,37351009,4,No
CHILCOTT_BRUV1_C4_02.MP4,53954,32.6365,Chilcott_BRUV1_C4,28.994,CHILCOTT_BRUV1_C4,ECM,35,Lethrinidae,Lethrinus,semicinctus,37351016,20,No
CHILCOTT_BRUV1_C4_02.MP4,7688,19.772,Chilcott_BRUV1_C4,16.1294,CHILCOTT_BRUV1_C4,ECM,35,Lutjanidae,Aprion,virescens,37346027,1,No
CHILCOTT_BRUV1_C4_02.MP4,39650,28.6592,Chilcott_BRUV1_C4,25.0167,CHILCOTT_BRUV1_C4,ECM,35,Lutjanidae,Lutjanus,bohar,37346029,3,No
CHILCOTT_BRUV1_C4_03.MP4,4615,36.5518,Chilcott_BRUV1_C4,32.9093,CHILCOTT_BRUV1_C4,ECM,35,Lutjanidae,Lutjanus,sebae,37346004,1,No
CHILCOTT_BRUV1_C4_03.MP4,31215,43.9481,Chilcott_BRUV1_C4,40.3055,CHILCOTT_BRUV1_C4,ECM,35,Pomacanthidae,Pomacanthus,imperator,37365014,1,No
CHILCOTT_BRUV1_C4_01.MP4,15582,4.3327,Chilcott_BRUV1_C4,0.6901,CHILCOTT_BRUV1_C4,ECM,35,Serranidae,Variola,louti,37311166,3,No
CHILCOTT_BRUV1_C4_03.MP4,51579,49.6104,Chilcott_BRUV1_C4,45.9679,CHILCOTT_BRUV1_C4,ECM,35,Siganidae,Siganus,argenteus,37438007,4,No
