Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
HOLM_BRUV5_C3_01.MP4,27666,7.6927,HOLMES_BRUV5_C3,4.1294,HOLMES_BRUV5_C3,ECM,51,Balistidae,Balistapus,undulatus,37465047,1,No
HOLM_BRUV5_C3_04.MP4,31550,61.6922,HOLMES_BRUV5_C3,58.1289,HOLMES_BRUV5_C3,ECM,51,Chaetodontidae,Forcipiger,flavissimus,37365068,4,No
HOLM_BRUV5_C3_02.MP4,40145,28.8135,HOLMES_BRUV5_C3,25.2502,HOLMES_BRUV5_C3,ECM,51,Epinephelidae,Epinephelus,polyphekadion,37311047,2,No
HOLM_BRUV5_C3_04.MP4,24134,59.6301,HOLMES_BRUV5_C3,56.0668,HOLMES_BRUV5_C3,ECM,51,Labridae,Anampses,melanurus,37384180,7,No
HOLM_BRUV5_C3_01.MP4,22292,6.1984,HOLMES_BRUV5_C3,2.6351,HOLMES_BRUV5_C3,ECM,51,Labridae,Bodianus,anthioides,37384052,1,No
HOLM_BRUV5_C3_02.MP4,7114,19.6291,HOLMES_BRUV5_C3,16.0658,HOLMES_BRUV5_C3,ECM,51,Labridae,Oxycheilinus,orientalis,37384030,4,No
HOLM_BRUV5_C3_01.MP4,14776,4.1085,HOLMES_BRUV5_C3,0.5453,HOLMES_BRUV5_C3,ECM,51,Labridae,Oxycheilinus,sp,,3,No
HOLM_BRUV5_C3_01.MP4,58365,16.2287,HOLMES_BRUV5_C3,12.6654,HOLMES_BRUV5_C3,ECM,51,Labridae,Pseudocheilinus,evanidus,37384142,1,No
HOLM_BRUV5_C3_01.MP4,14776,4.1085,HOLMES_BRUV5_C3,0.5453,HOLMES_BRUV5_C3,ECM,51,Labridae,Pteragogus,cryptus,37384033,1,No
HOLM_BRUV5_C3_03.MP4,1836,35.7958,HOLMES_BRUV5_C3,32.2325,HOLMES_BRUV5_C3,ECM,51,Lethrinidae,Gymnocranius,sp,,1,No
HOLM_BRUV5_C3_01.MP4,28295,7.8676,HOLMES_BRUV5_C3,4.3043,HOLMES_BRUV5_C3,ECM,51,Lethrinidae,Lethrinus,erythracanthus,37351025,1,No
HOLM_BRUV5_C3_01.MP4,46164,12.8362,HOLMES_BRUV5_C3,9.2729,HOLMES_BRUV5_C3,ECM,51,Lethrinidae,Lethrinus,olivaceus,37351004,1,No
HOLM_BRUV5_C3_01.MP4,33204,9.2326,HOLMES_BRUV5_C3,5.6693,HOLMES_BRUV5_C3,ECM,51,Lutjanidae,Lutjanus,bohar,37346029,1,No
HOLM_BRUV5_C3_03.MP4,45703,47.9932,HOLMES_BRUV5_C3,44.4299,HOLMES_BRUV5_C3,ECM,51,Mullidae,Parupeneus,multifasciatus,37355026,1,No
HOLM_BRUV5_C3_04.MP4,31550,61.6922,HOLMES_BRUV5_C3,58.1289,HOLMES_BRUV5_C3,ECM,51,Pomacanthidae,Genicanthus,sp,,2,No
HOLM_BRUV5_C3_03.MP4,43867,47.4827,HOLMES_BRUV5_C3,43.9194,HOLMES_BRUV5_C3,ECM,51,Pomacentridae,Acanthochromis,polyacanthus,37372015,2,No
HOLM_BRUV5_C3_01.MP4,37235,10.3534,HOLMES_BRUV5_C3,6.7901,HOLMES_BRUV5_C3,ECM,51,Pomacentridae,Pomacentrus,nigromarginatus,37372121,1,No
HOLM_BRUV5_C3_03.MP4,6495,37.0912,HOLMES_BRUV5_C3,33.5279,HOLMES_BRUV5_C3,ECM,51,Scaridae,Scarus,rubroviolaceus,37386028,1,No
HOLM_BRUV5_C3_02.MP4,12948,21.2512,HOLMES_BRUV5_C3,17.6879,HOLMES_BRUV5_C3,ECM,51,Serranidae,Cephalopholis,spiloparaea,37311141,3,No
HOLM_BRUV5_C3_02.MP4,2598,18.3734,HOLMES_BRUV5_C3,14.8101,HOLMES_BRUV5_C3,ECM,51,Serranidae,Plectropomus,laevis,37311079,1,No
