Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
WILLIS_BRUV1_C1_01.MP4,12964,3.6047,Willis_BRUV1_start,0.1935,522.47,676.82,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,olivaceus,,1,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,13559,3.7702,Willis_BRUV1_start,0.359,529.48,1700.82,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Gymnocranius,sp,,3,AD,Passing,euanus
WILLIS_BRUV1_C1_01.MP4,14355,3.9915,Willis_BRUV1_start,0.5803,750.39,915.29,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,4,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,14355,3.9915,Willis_BRUV1_start,0.5803,461.1,89.42,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Gymnocranius,sp,,6,AD,Passing,euanus
WILLIS_BRUV1_C1_01.MP4,14966,4.1614,Willis_BRUV1_start,0.7502,501.43,275.29,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Gymnocranius,sp,,11,AD,Passing,euanus
WILLIS_BRUV1_C1_01.MP4,15398,4.2815,Willis_BRUV1_start,0.8703,689.03,338.41,0,0,WILLIS_BRUV1_C1,ECM,34,Siganidae,Siganus,argenteus,37438007,2,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,15483,4.3051,Willis_BRUV1_start,0.8939,741.62,831.12,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,5,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,15905,4.4225,Willis_BRUV1_start,1.0113,783.7,1109.92,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,6,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,16167,4.4953,Willis_BRUV1_start,1.0841,855.58,1029.26,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,9,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,16412,4.5634,Willis_BRUV1_start,1.1523,729.35,839.89,0,0,WILLIS_BRUV1_C1,ECM,34,Mullidae,Parupeneus,barberinus,37355022,1,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,17324,4.817,Willis_BRUV1_start,1.4058,552.27,298.08,0,0,WILLIS_BRUV1_C1,ECM,34,Scaridae,Chlorurus,microrhinos,37386020,2,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,20140,5.6,Willis_BRUV1_start,2.1889,578.57,1045.04,0,0,WILLIS_BRUV1_C1,ECM,34,Balistidae,Sufflamen,fraenatum,37465014,1,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,23593,6.5602,Willis_BRUV1_start,3.149,811.75,156.05,0,0,WILLIS_BRUV1_C1,ECM,34,Nemipteridae,Pentapodus,sp,,1,AD,Passing,aureofasciatus
WILLIS_BRUV1_C1_01.MP4,29720,8.2638,Willis_BRUV1_start,4.8526,697.79,1481.64,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,11,AD,Passing,
WILLIS_BRUV1_C1_01.MP4,34329,9.5454,Willis_BRUV1_start,6.1342,541.75,718.9,0,0,WILLIS_BRUV1_C1,ECM,34,Nemipteridae,Pentapodus,sp,,3,AD,Passing,aureofasciatus
WILLIS_BRUV1_C1_01.MP4,50249,13.972,Willis_BRUV1_start,10.5608,420.78,811.84,0,0,WILLIS_BRUV1_C1,ECM,34,Carangidae,Carangoides,fulvoguttatus,37337037,1,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,2040,18.2182,Willis_BRUV1_start,14.807,573.31,955.62,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,12,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,5617,19.2128,Willis_BRUV1_start,15.8016,540,1190.58,0,0,WILLIS_BRUV1_C1,ECM,34,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,7526,19.7436,Willis_BRUV1_start,16.3324,501.43,313.86,0,0,WILLIS_BRUV1_C1,ECM,34,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,8897,20.1248,Willis_BRUV1_start,16.7136,729.35,1090.63,0,0,WILLIS_BRUV1_C1,ECM,34,Epinephelidae,Epinephelus,maculatus,37311011,1,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,11469,20.84,Willis_BRUV1_start,17.4288,603.12,154.3,0,0,WILLIS_BRUV1_C1,ECM,34,Pomacanthidae,Pomacanthus,imperator,37365014,2,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,16242,22.1671,Willis_BRUV1_start,18.756,625.91,978.41,0,0,WILLIS_BRUV1_C1,ECM,34,Balistidae,Balistoides,viridescens,37465048,1,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,46541,30.592,Willis_BRUV1_start,27.1808,529.48,1429.04,0,0,WILLIS_BRUV1_C1,ECM,34,Fistulariidae,Fistularia,commersonii,37278001,1,AD,Passing,
WILLIS_BRUV1_C1_02.MP4,61293,34.6938,Willis_BRUV1_start,31.2826,682.01,1045.04,0,0,WILLIS_BRUV1_C1,ECM,34,Lethrinidae,Lethrinus,semicinctus,37351016,20,AD,Passing,
WILLIS_BRUV1_C1_03.MP4,4719,36.6141,Willis_BRUV1_start,33.2029,599.61,1444.82,0,0,WILLIS_BRUV1_C1,ECM,34,Nemipteridae,Pentapodus,sp,,6,AD,Passing,aureofasciatus
WILLIS_BRUV1_C1_03.MP4,5712,36.8902,Willis_BRUV1_start,33.479,736.36,135.01,0,0,WILLIS_BRUV1_C1,ECM,34,Balistidae,Sufflamen,chrysopterum,37465079,1,AD,Passing,
WILLIS_BRUV1_C1_03.MP4,18825,40.5363,Willis_BRUV1_start,37.1251,764.42,1495.67,0,0,WILLIS_BRUV1_C1,ECM,34,Mullidae,Mulloidichthys,sp,,2,AD,Passing,pfluegeri
WILLIS_BRUV1_C1_04.MP4,12988,56.5643,Willis_BRUV1_start,53.1531,641.69,198.14,0,0,WILLIS_BRUV1_C1,ECM,34,Balistidae,Melichthys,vidua,37465058,2,AD,Passing,pfluegeri
WILLIS_BRUV1_C1_04.MP4,17770,57.8939,Willis_BRUV1_start,54.4828,443.57,894.25,0,0,WILLIS_BRUV1_C1,ECM,34,Scaridae,Hipposcarus,longiceps,37386008,1,AD,Passing,
WILLIS_BRUV1_C1_04.MP4,27022,60.4665,Willis_BRUV1_start,57.0553,622.4,1159.01,0,0,WILLIS_BRUV1_C1,ECM,34,Mullidae,Parupeneus,barberinoides,37355021,1,AD,Passing,
WILLIS_BRUV1_C1_04.MP4,28216,60.7985,Willis_BRUV1_start,57.3873,690.78,175.34,0,0,WILLIS_BRUV1_C1,ECM,34,Carangidae,Caranx,melampygus,37337050,1,AD,Passing,
