Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
MARION_BRUV4_C6_01.MP4,60278,16.7606,MARION_BRUV4_start,12.4255,MARION_BRUV4_C6,ECM,45,Acanthuridae,Acanthurus,nigricauda,37437013,3,No
MARION_BRUV4_C6_02.MP4,2905,18.4754,MARION_BRUV4_start,14.1402,MARION_BRUV4_C6,ECM,45,Acanthuridae,Acanthurus,pyroferus,37437017,4,No
MARION_BRUV4_C6_01.MP4,41607,11.5691,MARION_BRUV4_start,7.2339,MARION_BRUV4_C6,ECM,45,Acanthuridae,Acanthurus,sp,,3,No
MARION_BRUV4_C6_01.MP4,18253,5.0753,MARION_BRUV4_start,0.7402,MARION_BRUV4_C6,ECM,45,Acanthuridae,Ctenochaetus,striatus,37437022,4,No
MARION_BRUV4_C6_02.MP4,58945,34.0576,MARION_BRUV4_start,29.7225,MARION_BRUV4_C6,ECM,45,Acanthuridae,Naso,lituratus,37437029,1,No
MARION_BRUV4_C6_03.MP4,62029,52.5494,MARION_BRUV4_start,48.2143,MARION_BRUV4_C6,ECM,45,Balistidae,Balistoides,conspicillum,37465031,1,No
MARION_BRUV4_C6_01.MP4,37984,10.5617,MARION_BRUV4_start,6.2265,MARION_BRUV4_C6,ECM,45,Balistidae,Balistoides,viridescens,37465048,1,No
MARION_BRUV4_C6_01.MP4,15710,4.3683,MARION_BRUV4_start,0.0331,MARION_BRUV4_C6,ECM,45,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,No
MARION_BRUV4_C6_01.MP4,20533,5.7093,MARION_BRUV4_start,1.3742,MARION_BRUV4_C6,ECM,45,Carcharhinidae,Triaenodon,obesus,37018038,1,No
MARION_BRUV4_C6_03.MP4,33297,44.5603,MARION_BRUV4_start,40.2252,MARION_BRUV4_C6,ECM,45,Chaetodontidae,Chaetodon,auriga,37365019,2,No
MARION_BRUV4_C6_01.MP4,21476,5.9715,MARION_BRUV4_start,1.6364,MARION_BRUV4_C6,ECM,45,Chaetodontidae,Chaetodon,sp,,1,No
MARION_BRUV4_C6_02.MP4,34742,27.3279,MARION_BRUV4_start,22.9927,MARION_BRUV4_C6,ECM,45,Chaetodontidae,Forcipiger,longirostris,37365069,1,No
MARION_BRUV4_C6_04.MP4,25847,60.1231,MARION_BRUV4_start,55.788,MARION_BRUV4_C6,ECM,45,Epinephelidae,Epinephelus,maculatus,37311011,2,No
MARION_BRUV4_C6_02.MP4,19594,23.1159,MARION_BRUV4_start,18.7807,MARION_BRUV4_C6,ECM,45,Labridae,Cheilinus,undulatus,37384038,1,No
MARION_BRUV4_C6_01.MP4,19694,5.476,MARION_BRUV4_start,1.1409,MARION_BRUV4_C6,ECM,45,Labridae,Labroides,dimidiatus,37384028,1,No
MARION_BRUV4_C6_01.MP4,19438,5.4048,MARION_BRUV4_start,1.0697,MARION_BRUV4_C6,ECM,45,Lethrinidae,Lethrinus,olivaceus,37351004,1,No
MARION_BRUV4_C6_04.MP4,39004,63.7815,MARION_BRUV4_start,59.4463,MARION_BRUV4_C6,ECM,45,Lethrinidae,Lethrinus,semicinctus,37351016,18,No
MARION_BRUV4_C6_02.MP4,56844,33.4734,MARION_BRUV4_start,29.1383,MARION_BRUV4_C6,ECM,45,Lethrinidae,Monotaxis,grandoculis,37351026,1,No
MARION_BRUV4_C6_01.MP4,15810,4.3961,MARION_BRUV4_start,0.0609,MARION_BRUV4_C6,ECM,45,Lutjanidae,Lutjanus,bohar,37346029,1,No
MARION_BRUV4_C6_01.MP4,61127,16.9967,MARION_BRUV4_start,12.6615,MARION_BRUV4_C6,ECM,45,Lutjanidae,Lutjanus,gibbus,37346028,1,No
MARION_BRUV4_C6_03.MP4,24485,42.1101,MARION_BRUV4_start,37.775,MARION_BRUV4_C6,ECM,45,Muraenidae,Gymnothorax,sp,,1,No
MARION_BRUV4_C6_02.MP4,45133,30.2171,MARION_BRUV4_start,25.882,MARION_BRUV4_C6,ECM,45,Pomacanthidae,Centropyge,bispinosa,37365023,1,No
MARION_BRUV4_C6_02.MP4,33900,27.0937,MARION_BRUV4_start,22.7586,MARION_BRUV4_C6,ECM,45,Scaridae,Chlorurus,sordidus,37386030,1,No
MARION_BRUV4_C6_01.MP4,19438,5.4048,MARION_BRUV4_start,1.0697,MARION_BRUV4_C6,ECM,45,Scaridae,Scarus,schlegeli,37386029,2,No
MARION_BRUV4_C6_02.MP4,17914,22.6487,MARION_BRUV4_start,18.3136,MARION_BRUV4_C6,ECM,45,Serranidae,Plectropomus,laevis,37311079,2,No
MARION_BRUV4_C6_03.MP4,26379,42.6368,MARION_BRUV4_start,38.3016,MARION_BRUV4_C6,ECM,45,Serranidae,Plectropomus,leopardus,37311078,4,No
MARION_BRUV4_C6_02.MP4,58600,33.9617,MARION_BRUV4_start,29.6265,MARION_BRUV4_C6,ECM,45,Zanclidae,Zanclus,cornutus,37437001,1,No
