Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
LIHOUN_BRUV2_C3_03.MP4,2779,36.0413,LIHOU N_BRUV2_C3_start,29.6566,LIHOU N_BRUV2_C3,ECM,45,Acanthuridae,Acanthurus,thompsoni,37437018,2,No
LIHOUN_BRUV2_C3_03.MP4,16802,39.9405,LIHOU N_BRUV2_C3_start,33.5557,LIHOU N_BRUV2_C3,ECM,45,Acanthuridae,Ctenochaetus,binotatus,37437021,2,No
LIHOUN_BRUV2_C3_01.MP4,49765,13.8374,LIHOU N_BRUV2_C3_start,7.4527,LIHOU N_BRUV2_C3,ECM,45,Acanthuridae,Naso,caesius,37437046,1,No
LIHOUN_BRUV2_C3_03.MP4,42394,47.0565,LIHOU N_BRUV2_C3_start,40.6717,LIHOU N_BRUV2_C3,ECM,45,Acanthuridae,Naso,sp,,2,No
LIHOUN_BRUV2_C3_04.MP4,18857,58.1461,LIHOU N_BRUV2_C3_start,51.7614,LIHOU N_BRUV2_C3,ECM,45,Caesionidae,Pterocaesio,marri,37346068,40,No
LIHOUN_BRUV2_C3_01.MP4,43143,11.9962,LIHOU N_BRUV2_C3_start,5.6114,LIHOU N_BRUV2_C3,ECM,45,Carangidae,Caranx,lugubris,37337053,1,No
LIHOUN_BRUV2_C3_02.MP4,28957,25.6859,LIHOU N_BRUV2_C3_start,19.3012,LIHOU N_BRUV2_C3,ECM,45,Carangidae,Caranx,melampygus,37337050,6,No
LIHOUN_BRUV2_C3_01.MP4,23443,6.5185,LIHOU N_BRUV2_C3_start,0.1337,LIHOU N_BRUV2_C3,ECM,45,Carangidae,Caranx,sexfasciatus,37337039,2,No
LIHOUN_BRUV2_C3_04.MP4,30568,61.4025,LIHOU N_BRUV2_C3_start,55.0177,LIHOU N_BRUV2_C3,ECM,45,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,No
LIHOUN_BRUV2_C3_03.MP4,38118,45.8675,LIHOU N_BRUV2_C3_start,39.4828,LIHOU N_BRUV2_C3,ECM,45,Carcharhinidae,Triaenodon,obesus,37018038,2,No
