Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
HERALD_BRUV5_C4_04.MP4,22418,59.153,HERALD_BRUV5_Start,56.8407,HREALD_BRUV5_Cam4,ECM,35,Acanthuridae,Acanthurus,dussumieri,37437008,7,No
HERALD_BRUV5_C4_04.MP4,21702,58.9539,HERALD_BRUV5_Start,56.6416,HREALD_BRUV5_Cam4,ECM,35,Acanthuridae,Naso,brevirostris,37437026,4,No
HERALD_BRUV5_C4_02.MP4,38507,28.3581,HERALD_BRUV5_Start,26.0457,HREALD_BRUV5_Cam4,ECM,35,Acanthuridae,Naso,sp,,4,No
HERALD_BRUV5_C4_02.MP4,54883,32.9115,HERALD_BRUV5_Start,30.5992,HREALD_BRUV5_Cam4,ECM,35,Acanthuridae,Naso,vlamingii,37437032,3,No
HERALD_BRUV5_C4_04.MP4,6607,54.7566,HERALD_BRUV5_Start,52.4443,HREALD_BRUV5_Cam4,ECM,35,Acanthuridae,Zebrasoma,veliferum,37437037,2,No
HERALD_BRUV5_C4_01.MP4,43550,12.1093,HERALD_BRUV5_Start,9.797,HREALD_BRUV5_Cam4,ECM,35,Balistidae,Balistapus,undulatus,37465047,1,No
HERALD_BRUV5_C4_03.MP4,15388,39.564,HERALD_BRUV5_Start,37.2517,HREALD_BRUV5_Cam4,ECM,35,Balistidae,Balistoides,viridescens,37465048,1,No
HERALD_BRUV5_C4_04.MP4,22788,59.2559,HERALD_BRUV5_Start,56.9436,HREALD_BRUV5_Cam4,ECM,35,Balistidae,Melichthys,vidua,37465058,3,No
HERALD_BRUV5_C4_04.MP4,25768,60.0845,HERALD_BRUV5_Start,57.7722,HREALD_BRUV5_Cam4,ECM,35,Carangidae,Caranx,melampygus,37337050,2,No
HERALD_BRUV5_C4_02.MP4,19360,23.0341,HERALD_BRUV5_Start,20.7218,HREALD_BRUV5_Cam4,ECM,35,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,5,No
HERALD_BRUV5_C4_02.MP4,57706,33.6964,HERALD_BRUV5_Start,31.3841,HREALD_BRUV5_Cam4,ECM,35,Carcharhinidae,Galeocerdo,cuvier,37018022,1,No
HERALD_BRUV5_C4_01.MP4,61832,17.1927,HERALD_BRUV5_Start,14.8804,HREALD_BRUV5_Cam4,ECM,35,Carcharhinidae,Triaenodon,obesus,37018038,1,No
HERALD_BRUV5_C4_01.MP4,14305,3.9776,HERALD_BRUV5_Start,1.6653,HREALD_BRUV5_Cam4,ECM,35,Echeneidae,Echeneis,naucrates,37336001,1,No
HERALD_BRUV5_C4_02.MP4,58678,33.9667,HERALD_BRUV5_Start,31.6544,HREALD_BRUV5_Cam4,ECM,35,Labridae,Bodianus,sp,,3,No
HERALD_BRUV5_C4_02.MP4,8953,20.1404,HERALD_BRUV5_Start,17.8281,HREALD_BRUV5_Cam4,ECM,35,Labridae,Cheilinus,undulatus,37384038,1,No
HERALD_BRUV5_C4_01.MP4,36084,10.0334,HERALD_BRUV5_Start,7.721,HREALD_BRUV5_Cam4,ECM,35,Lethrinidae,Gymnocranius,sp,,2,No
HERALD_BRUV5_C4_01.MP4,45669,12.6985,HERALD_BRUV5_Start,10.3862,HREALD_BRUV5_Cam4,ECM,35,Lethrinidae,Lethrinus,erythracanthus,37351025,1,No
HERALD_BRUV5_C4_02.MP4,963,17.9187,HERALD_BRUV5_Start,15.6064,HREALD_BRUV5_Cam4,ECM,35,Lethrinidae,Lethrinus,olivaceus,37351004,1,No
HERALD_BRUV5_C4_01.MP4,48562,13.5029,HERALD_BRUV5_Start,11.1906,HREALD_BRUV5_Cam4,ECM,35,Lethrinidae,Monotaxis,grandoculis,37351026,3,No
HERALD_BRUV5_C4_02.MP4,47457,30.8466,HERALD_BRUV5_Start,28.5343,HREALD_BRUV5_Cam4,ECM,35,Lutjanidae,Aphareus,furca,37346036,1,No
HERALD_BRUV5_C4_01.MP4,43037,11.9667,HERALD_BRUV5_Start,9.6544,HREALD_BRUV5_Cam4,ECM,35,Lutjanidae,Aprion,virescens,37346027,1,No
HERALD_BRUV5_C4_03.MP4,6727,37.1557,HERALD_BRUV5_Start,34.8434,HREALD_BRUV5_Cam4,ECM,35,Lutjanidae,Lutjanus,bohar,37346029,2,No
HERALD_BRUV5_C4_01.MP4,34426,9.5723,HERALD_BRUV5_Start,7.26,HREALD_BRUV5_Cam4,ECM,35,Lutjanidae,Macolor,niger,37346048,1,No
HERALD_BRUV5_C4_01.MP4,28510,7.9274,HERALD_BRUV5_Start,5.6151,HREALD_BRUV5_Cam4,ECM,35,Mullidae,Parupeneus,cyclostomus,37355025,2,No
HERALD_BRUV5_C4_04.MP4,30575,61.4211,HERALD_BRUV5_Start,59.1088,HREALD_BRUV5_Cam4,ECM,35,Pomacentridae,Pomacentrus,vaiuli,37372126,2,No
HERALD_BRUV5_C4_04.MP4,29498,61.1216,HERALD_BRUV5_Start,58.8093,HREALD_BRUV5_Cam4,ECM,35,Scaridae,Cetoscarus,ocellatus,37386007,1,No
HERALD_BRUV5_C4_04.MP4,16145,57.4087,HERALD_BRUV5_Start,55.0964,HREALD_BRUV5_Cam4,ECM,35,Scaridae,Chlorurus,microrhinos,37386020,1,No
HERALD_BRUV5_C4_02.MP4,54883,32.9115,HERALD_BRUV5_Start,30.5992,HREALD_BRUV5_Cam4,ECM,35,Scaridae,Chlorurus,sp,,1,No
HERALD_BRUV5_C4_04.MP4,2823,53.7045,HERALD_BRUV5_Start,51.3922,HREALD_BRUV5_Cam4,ECM,35,Scaridae,Scarus,niger,37386021,1,No
HERALD_BRUV5_C4_04.MP4,16276,57.4452,HERALD_BRUV5_Start,55.1329,HREALD_BRUV5_Cam4,ECM,35,Scaridae,Scarus,sp,,1,No
HERALD_BRUV5_C4_02.MP4,19360,23.0341,HERALD_BRUV5_Start,20.7218,HREALD_BRUV5_Cam4,ECM,35,Serranidae,Variola,louti,37311166,1,No
HERALD_BRUV5_C4_01.MP4,47464,13.1976,HERALD_BRUV5_Start,10.8853,HREALD_BRUV5_Cam4,ECM,35,Siganidae,Siganus,argenteus,37438007,4,No
HERALD_BRUV5_C4_01.MP4,43550,12.1093,HERALD_BRUV5_Start,9.797,HREALD_BRUV5_Cam4,ECM,35,Zanclidae,Zanclus,cornutus,37437001,1,No
