Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
CHILCOTT_BRUV4_C6_01.MP4,22222,6.179,CHILCOTT_BRUV4_Start,3.206,CHILCOTT_BRUV4_C6,ECM,49,Acanthuridae,Naso,annulatus,37437024,1,No
CHILCOTT_BRUV4_C6_03.MP4,10917,38.3041,CHILCOTT_BRUV4_Start,35.3311,CHILCOTT_BRUV4_C6,ECM,49,Balistidae,Pseudobalistes,flavimarginatus,37465071,1,No
CHILCOTT_BRUV4_C6_02.MP4,25943,24.8479,CHILCOTT_BRUV4_Start,21.8749,CHILCOTT_BRUV4_C6,ECM,49,Carcharhinidae,Carcharhinus,albimarginatus,37018027,1,No
CHILCOTT_BRUV4_C6_03.MP4,39520,46.2573,CHILCOTT_BRUV4_Start,43.2844,CHILCOTT_BRUV4_C6,ECM,49,Carcharhinidae,Triaenodon,obesus,37018038,1,No
CHILCOTT_BRUV4_C6_01.MP4,30758,8.5524,CHILCOTT_BRUV4_Start,5.5795,CHILCOTT_BRUV4_C6,ECM,49,Labridae,Hologymnosus,sp,,2,No
CHILCOTT_BRUV4_C6_01.MP4,35246,9.8003,CHILCOTT_BRUV4_Start,6.8274,CHILCOTT_BRUV4_C6,ECM,49,Lethrinidae,Gymnocranius,sp,,10,No
CHILCOTT_BRUV4_C6_01.MP4,57502,15.9888,CHILCOTT_BRUV4_Start,13.0158,CHILCOTT_BRUV4_C6,ECM,49,Lethrinidae,Lethrinus,miniatus,37351009,3,No
CHILCOTT_BRUV4_C6_02.MP4,7166,19.6268,CHILCOTT_BRUV4_Start,16.6539,CHILCOTT_BRUV4_C6,ECM,49,Lethrinidae,Lethrinus,rubrioperculatus,37351012,11,No
CHILCOTT_BRUV4_C6_04.MP4,2979,53.7312,CHILCOTT_BRUV4_Start,50.7582,CHILCOTT_BRUV4_C6,ECM,49,Lethrinidae,Lethrinus,semicinctus,37351016,3,No
CHILCOTT_BRUV4_C6_02.MP4,58912,34.0151,CHILCOTT_BRUV4_Start,31.0421,CHILCOTT_BRUV4_C6,ECM,49,Lutjanidae,Aprion,virescens,37346027,1,No
CHILCOTT_BRUV4_C6_01.MP4,11849,3.2947,CHILCOTT_BRUV4_Start,0.3217,CHILCOTT_BRUV4_C6,ECM,49,Mullidae,Mulloidichthys,sp,,1,No
CHILCOTT_BRUV4_C6_01.MP4,11234,3.1237,CHILCOTT_BRUV4_Start,0.1507,CHILCOTT_BRUV4_C6,ECM,49,Siganidae,Siganus,argenteus,37438007,5,No
