Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
ASHMORE_BRUV23_C1_03.MP4,28761,43.5994,ASHMORE_BRUV23_C1,38.9942,ASHMORE_BRUV23_C1,ECM,30,Acanthuridae,Acanthurus,sp,,14,No
ASHMORE_BRUV23_C1_03.MP4,29242,43.7331,ASHMORE_BRUV23_C1,39.128,ASHMORE_BRUV23_C1,ECM,30,Acanthuridae,Naso,vlamingii,37437032,1,No
ASHMORE_BRUV23_C1_01.MP4,35320,9.8209,ASHMORE_BRUV23_C1,5.2158,ASHMORE_BRUV23_C1,ECM,30,Balistidae,Pseudobalistes,flavimarginatus,37465071,1,No
ASHMORE_BRUV23_C1_03.MP4,42928,47.5386,ASHMORE_BRUV23_C1,42.9334,ASHMORE_BRUV23_C1,ECM,30,Caesionidae,Pterocaesio,sp,,13,No
ASHMORE_BRUV23_C1_03.MP4,22858,41.958,ASHMORE_BRUV23_C1,37.3529,ASHMORE_BRUV23_C1,ECM,30,Carangidae,Elagatis,bipinnulata,37337029,86,No
ASHMORE_BRUV23_C1_02.MP4,23486,24.3148,ASHMORE_BRUV23_C1,19.7097,ASHMORE_BRUV23_C1,ECM,30,Carangidae,Gnathanodon,speciosus,37337012,1,No
ASHMORE_BRUV23_C1_01.MP4,21431,5.959,ASHMORE_BRUV23_C1,1.3539,ASHMORE_BRUV23_C1,ECM,30,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,No
ASHMORE_BRUV23_C1_01.MP4,58039,16.1381,ASHMORE_BRUV23_C1,11.5329,ASHMORE_BRUV23_C1,ECM,30,Chaetodontidae,Chaetodon,auriga,37365019,2,No
ASHMORE_BRUV23_C1_01.MP4,40017,11.1269,ASHMORE_BRUV23_C1,6.5218,ASHMORE_BRUV23_C1,ECM,30,Lethrinidae,Gymnocranius,sp,,1,No
ASHMORE_BRUV23_C1_01.MP4,31549,8.7724,ASHMORE_BRUV23_C1,4.1672,ASHMORE_BRUV23_C1,ECM,30,Lethrinidae,Lethrinus,nebulosus,37351008,1,No
ASHMORE_BRUV23_C1_03.MP4,7316,37.6365,ASHMORE_BRUV23_C1,33.0313,ASHMORE_BRUV23_C1,ECM,30,Lethrinidae,Lethrinus,semicinctus,37351016,2,No
ASHMORE_BRUV23_C1_01.MP4,48507,13.4876,ASHMORE_BRUV23_C1,8.8825,ASHMORE_BRUV23_C1,ECM,30,Lutjanidae,Aprion,virescens,37346027,1,No
ASHMORE_BRUV23_C1_01.MP4,17019,4.7322,ASHMORE_BRUV23_C1,0.1271,ASHMORE_BRUV23_C1,ECM,30,Lutjanidae,Lutjanus,bohar,37346029,1,No
ASHMORE_BRUV23_C1_01.MP4,26196,7.2839,ASHMORE_BRUV23_C1,2.6788,ASHMORE_BRUV23_C1,ECM,30,Lutjanidae,Lutjanus,rivulatus,37346016,1,No
ASHMORE_BRUV23_C1_03.MP4,1817,36.1075,ASHMORE_BRUV23_C1,31.5023,ASHMORE_BRUV23_C1,ECM,30,Nemipteridae,Pentapodus,sp,,1,No
ASHMORE_BRUV23_C1_03.MP4,31834,44.4539,ASHMORE_BRUV23_C1,39.8487,ASHMORE_BRUV23_C1,ECM,30,Scombridae,Gymnosarda,unicolor,37441029,1,No
ASHMORE_BRUV23_C1_01.MP4,51930,14.4394,ASHMORE_BRUV23_C1,9.8343,ASHMORE_BRUV23_C1,ECM,30,Serranidae,Plectropomus,laevis,37311079,1,No
ASHMORE_BRUV23_C1_01.MP4,22282,6.1956,ASHMORE_BRUV23_C1,1.5905,ASHMORE_BRUV23_C1,ECM,30,Serranidae,Plectropomus,leopardus,37311078,1,No
