Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
LIHOUN_BRUV1_C1_03.MP4,30990,43.8855,Lihou_BRUV1_start,40.3678,LIHOUN_BRUV1_C1,ECM,36,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,No
LIHOUN_BRUV1_C1_04.MP4,18586,58.0708,Lihou_BRUV1_start,54.5531,LIHOUN_BRUV1_C1,ECM,36,Acanthuridae,Ctenochaetus,binotatus,37437021,2,No
LIHOUN_BRUV1_C1_01.MP4,31363,8.7207,Lihou_BRUV1_start,5.203,LIHOUN_BRUV1_C1,ECM,36,Balistidae,Balistoides,viridescens,37465048,1,No
LIHOUN_BRUV1_C1_02.MP4,31612,26.4242,Lihou_BRUV1_start,22.9065,LIHOUN_BRUV1_C1,ECM,36,Balistidae,Sufflamen,fraenatum,37465014,1,No
LIHOUN_BRUV1_C1_01.MP4,57821,16.0775,Lihou_BRUV1_start,12.5598,LIHOUN_BRUV1_C1,ECM,36,Carangidae,Caranx,ignobilis,37337027,2,No
LIHOUN_BRUV1_C1_02.MP4,37763,28.1345,Lihou_BRUV1_start,24.6168,LIHOUN_BRUV1_C1,ECM,36,Carangidae,Caranx,melampygus,37337050,1,No
LIHOUN_BRUV1_C1_01.MP4,42299,11.7615,Lihou_BRUV1_start,8.2438,LIHOUN_BRUV1_C1,ECM,36,Carcharhinidae,Carcharhinus,albimarginatus,37018027,1,No
LIHOUN_BRUV1_C1_02.MP4,3128,18.504,Lihou_BRUV1_start,14.9864,LIHOUN_BRUV1_C1,ECM,36,Carcharhinidae,Triaenodon,obesus,37018038,2,No
LIHOUN_BRUV1_C1_03.MP4,37249,45.6259,Lihou_BRUV1_start,42.1082,LIHOUN_BRUV1_C1,ECM,36,Chaetodontidae,Chaetodon,kleinii,37365040,2,No
LIHOUN_BRUV1_C1_01.MP4,29526,8.2099,Lihou_BRUV1_start,4.6922,LIHOUN_BRUV1_C1,ECM,36,Chaetodontidae,Chaetodon,sp,,2,No
LIHOUN_BRUV1_C1_03.MP4,49480,49.0268,Lihou_BRUV1_start,45.5091,LIHOUN_BRUV1_C1,ECM,36,Chaetodontidae,Forcipiger,flavissimus,37365068,1,No
LIHOUN_BRUV1_C1_03.MP4,21738,41.3129,Lihou_BRUV1_start,37.7953,LIHOUN_BRUV1_C1,ECM,36,Labridae,Choerodon,jordani,37384077,4,No
LIHOUN_BRUV1_C1_01.MP4,15308,4.2565,Lihou_BRUV1_start,0.7388,LIHOUN_BRUV1_C1,ECM,36,Labridae,Cirrhilabrus,punctatus,37384083,1,No
LIHOUN_BRUV1_C1_02.MP4,26350,24.961,Lihou_BRUV1_start,21.4434,LIHOUN_BRUV1_C1,ECM,36,Labridae,Cirrhilabrus,sp,,3,No
LIHOUN_BRUV1_C1_03.MP4,45504,47.9212,Lihou_BRUV1_start,44.4035,LIHOUN_BRUV1_C1,ECM,36,Labridae,Gomphosus,varius,37384106,1,No
LIHOUN_BRUV1_C1_02.MP4,32255,26.603,Lihou_BRUV1_start,23.0853,LIHOUN_BRUV1_C1,ECM,36,Labridae,Halichoeres,biocellatus,37384107,2,No
LIHOUN_BRUV1_C1_03.MP4,12257,38.6767,Lihou_BRUV1_start,35.159,LIHOUN_BRUV1_C1,ECM,36,Labridae,Hologymnosus,doliatus,37384127,1,No
LIHOUN_BRUV1_C1_02.MP4,32255,26.603,Lihou_BRUV1_start,23.0853,LIHOUN_BRUV1_C1,ECM,36,Labridae,Macropharyngodon,negrosensis,37384137,1,No
LIHOUN_BRUV1_C1_04.MP4,10349,55.7804,Lihou_BRUV1_start,52.2628,LIHOUN_BRUV1_C1,ECM,36,Labridae,Oxycheilinus,orientalis,37384030,2,No
LIHOUN_BRUV1_C1_01.MP4,15134,4.2081,Lihou_BRUV1_start,0.6904,LIHOUN_BRUV1_C1,ECM,36,Labridae,Oxycheilinus,sp,,1,No
LIHOUN_BRUV1_C1_02.MP4,63209,35.2099,Lihou_BRUV1_start,31.6922,LIHOUN_BRUV1_C1,ECM,36,Labridae,Pseudocoris,yamashiroi,37384145,10,No
LIHOUN_BRUV1_C1_01.MP4,14231,3.957,Lihou_BRUV1_start,0.4393,LIHOUN_BRUV1_C1,ECM,36,Labridae,Pseudojuloides,sp,,2,No
LIHOUN_BRUV1_C1_02.MP4,62172,34.9216,Lihou_BRUV1_start,31.4039,LIHOUN_BRUV1_C1,ECM,36,Labridae,Thalassoma,lutescens,37384168,1,No
