Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
HOLM_BRUV6_C5_01.MP4,18104,5.0339,HOLMES_BRUV6_C5_start,0.0067,187.6,1120.44,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,olivaceus,37351004,1,AD,Passing,
HOLM_BRUV6_C5_01.MP4,18285,5.0842,HOLMES_BRUV6_C5_start,0.057,220.91,462.9,0,0,HOLMES_BRUV6_C5,ECM,85,Epinephelidae,Epinephelus,maculatus,37311011,2,AD,Passing,
HOLM_BRUV6_C5_01.MP4,19296,5.3654,HOLMES_BRUV6_C5_start,0.3381,257.73,876.71,0,0,HOLMES_BRUV6_C5,ECM,85,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
HOLM_BRUV6_C5_01.MP4,19296,5.3654,HOLMES_BRUV6_C5_start,0.3381,561.04,648.77,0,0,HOLMES_BRUV6_C5,ECM,85,Mullidae,Mulloidichthys,sp,,4,AD,Passing,pfluegeri
HOLM_BRUV6_C5_01.MP4,19589,5.4468,HOLMES_BRUV6_C5_start,0.4196,443.57,1272.99,0,0,HOLMES_BRUV6_C5,ECM,85,Carangidae,Caranx,melampygus,37337050,3,AD,Passing,
HOLM_BRUV6_C5_01.MP4,20347,5.6576,HOLMES_BRUV6_C5_start,0.6304,462.86,526.03,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,olivaceus,37351004,3,AD,Passing,
HOLM_BRUV6_C5_01.MP4,20648,5.7413,HOLMES_BRUV6_C5_start,0.714,31.56,931.07,0,0,HOLMES_BRUV6_C5,ECM,85,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
HOLM_BRUV6_C5_01.MP4,20798,5.783,HOLMES_BRUV6_C5_start,0.7558,489.16,999.45,0,0,HOLMES_BRUV6_C5,ECM,85,Mullidae,Mulloidichthys,sp,,5,AD,Passing,pfluegeri
HOLM_BRUV6_C5_01.MP4,20798,5.783,HOLMES_BRUV6_C5_start,0.7558,177.08,1173.04,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,euanus
HOLM_BRUV6_C5_01.MP4,20812,5.7869,HOLMES_BRUV6_C5_start,0.7596,459.35,1344.88,0,0,HOLMES_BRUV6_C5,ECM,85,Acanthuridae,Naso,lopezi,,1,AD,Passing,
HOLM_BRUV6_C5_01.MP4,21259,5.9112,HOLMES_BRUV6_C5_start,0.8839,313.83,103.45,0,0,HOLMES_BRUV6_C5,ECM,85,Carangidae,Caranx,melampygus,37337050,4,AD,Passing,
HOLM_BRUV6_C5_01.MP4,31838,8.8527,HOLMES_BRUV6_C5_start,3.8255,113.96,1585.1,0,0,HOLMES_BRUV6_C5,ECM,85,Acanthuridae,Naso,vlamingii,37437032,2,AD,Passing,
HOLM_BRUV6_C5_01.MP4,32236,8.9634,HOLMES_BRUV6_C5_start,3.9362,49.09,1201.1,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,olivaceus,37351004,4,AD,Passing,
HOLM_BRUV6_C5_01.MP4,35365,9.8334,HOLMES_BRUV6_C5_start,4.8062,212.14,892.49,0,0,HOLMES_BRUV6_C5,ECM,85,Carcharhinidae,Triaenodon,obesus,37018038,1,AD,Passing,
HOLM_BRUV6_C5_01.MP4,37203,10.3445,HOLMES_BRUV6_C5_start,5.3173,157.79,529.53,0,0,HOLMES_BRUV6_C5,ECM,85,Lutjanidae,Aphareus,furca,37346036,1,AD,Passing,
HOLM_BRUV6_C5_01.MP4,38113,10.5975,HOLMES_BRUV6_C5_start,5.5703,294.55,892.49,0,0,HOLMES_BRUV6_C5,ECM,85,Chaetodontidae,Chaetodon,lineolatus,37365041,2,AD,Passing,
HOLM_BRUV6_C5_01.MP4,40630,11.2974,HOLMES_BRUV6_C5_start,6.2702,308.57,1074.85,0,0,HOLMES_BRUV6_C5,ECM,85,Lutjanidae,Pristipomoides,filamentosus,,1,AD,Passing,
HOLM_BRUV6_C5_01.MP4,47882,13.3139,HOLMES_BRUV6_C5_start,8.2866,129.74,857.42,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,olivaceus,37351004,5,AD,Passing,
HOLM_BRUV6_C5_01.MP4,50873,14.1455,HOLMES_BRUV6_C5_start,9.1183,31.56,999.45,0,0,HOLMES_BRUV6_C5,ECM,85,Acanthuridae,Acanthurus,dussumieri,37437008,29,AD,Passing,
HOLM_BRUV6_C5_01.MP4,54637,15.1921,HOLMES_BRUV6_C5_start,10.1649,301.56,375.23,0,0,HOLMES_BRUV6_C5,ECM,85,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
HOLM_BRUV6_C5_01.MP4,56425,15.6893,HOLMES_BRUV6_C5_start,10.662,403.25,1476.38,0,0,HOLMES_BRUV6_C5,ECM,85,Pomacanthidae,Pomacanthus,imperator,37365014,2,AD,Passing,
HOLM_BRUV6_C5_01.MP4,57667,16.0346,HOLMES_BRUV6_C5_start,11.0074,222.66,790.79,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,olivaceus,37351004,10,AD,Passing,
HOLM_BRUV6_C5_01.MP4,59703,16.6008,HOLMES_BRUV6_C5_start,11.5735,212.14,917.04,0,0,HOLMES_BRUV6_C5,ECM,85,Chaetodontidae,Heniochus,sp,,2,AD,Passing,
HOLM_BRUV6_C5_01.MP4,62832,17.4708,HOLMES_BRUV6_C5_start,12.4435,131.49,845.15,0,0,HOLMES_BRUV6_C5,ECM,85,Balistidae,Xanthichthys,caeruleolineatus,37465087,1,AD,Passing,
HOLM_BRUV6_C5_02.MP4,19849,23.1701,HOLMES_BRUV6_C5_start,18.1428,541.75,964.38,0,0,HOLMES_BRUV6_C5,ECM,85,Carangidae,Caranx,lugubris,37337053,1,AD,Passing,
HOLM_BRUV6_C5_02.MP4,42825,29.5587,HOLMES_BRUV6_C5_start,24.5315,106.95,369.97,0,0,HOLMES_BRUV6_C5,ECM,85,Acanthuridae,Naso,lopezi,37437030,9,AD,Passing,
HOLM_BRUV6_C5_03.MP4,32453,44.309,HOLMES_BRUV6_C5_start,39.2817,222.66,727.67,0,0,HOLMES_BRUV6_C5,ECM,85,Balistidae,Sufflamen,fraenatum,37465014,1,AD,Passing,
HOLM_BRUV6_C5_03.MP4,43370,47.3445,HOLMES_BRUV6_C5_start,42.3173,245.45,1092.38,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Gymnocranius,sp,,2,AD,Passing,euanus
HOLM_BRUV6_C5_04.MP4,30717,61.4606,HOLMES_BRUV6_C5_start,56.4333,673.25,657.53,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,rubrioperculatus,37351012,1,AD,Passing,
HOLM_BRUV6_C5_04.MP4,32503,61.9572,HOLMES_BRUV6_C5_start,56.9299,738.12,164.82,0,0,HOLMES_BRUV6_C5,ECM,85,Lutjanidae,Lutjanus,bohar,37346029,2,AD,Passing,
HOLM_BRUV6_C5_04.MP4,33211,62.154,HOLMES_BRUV6_C5_start,57.1268,639.94,1008.22,0,0,HOLMES_BRUV6_C5,ECM,85,Lethrinidae,Lethrinus,miniatus,37351009,1,AD,Passing,
HOLM_BRUV6_C5_04.MP4,38351,63.5832,HOLMES_BRUV6_C5_start,58.556,296.3,284.05,0,0,HOLMES_BRUV6_C5,ECM,85,Epinephelidae,Epinephelus,maculatus,37311011,3,AD,Passing,
HOLM_BRUV6_C5_04.MP4,38673,63.6728,HOLMES_BRUV6_C5_start,58.6455,294.55,515.51,0,0,HOLMES_BRUV6_C5,ECM,85,Epinephelidae,Epinephelus,maculatus,37311011,4,AD,Passing,
