Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
LIHOU_BRUV3_C6_01.MP4,11233,3.1234,LIHOU.S_BRUV3_C6,0,417.27,399.78,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Lutjanus,sebae,37346004,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,11233,3.1234,LIHOU.S_BRUV3_C6,0,497.92,208.66,0,0,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,sp,,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,11373,3.1623,LIHOU.S_BRUV3_C6,0.0389,585.58,59.62,0,0,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,pleurostigma,37355027,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,11523,3.204,LIHOU.S_BRUV3_C6,0.0806,541.75,70.14,0,0,LIHOU.S_BRUV3_C6,ECM,55,Serranidae,Plectropomus,leopardus,37311078,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,13066,3.6331,LIHOU.S_BRUV3_C6,0.5097,489.16,438.36,0,0,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,sp,,3,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,16057,4.4647,LIHOU.S_BRUV3_C6,1.3413,441.82,613.7,0,0,LIHOU.S_BRUV3_C6,ECM,55,Balistidae,Balistoides,conspicillum,37465031,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,24253,6.7437,LIHOU.S_BRUV3_C6,3.6203,45.58,7.01,0,0,LIHOU.S_BRUV3_C6,ECM,55,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,27616,7.6788,LIHOU.S_BRUV3_C6,4.5554,562.79,1543.01,0,0,LIHOU.S_BRUV3_C6,ECM,55,Balistidae,Sufflamen,fraenatum,37465014,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,45347,12.609,LIHOU.S_BRUV3_C6,9.4856,427.79,208.66,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,semicinctus,37351016,5,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,47887,13.3152,LIHOU.S_BRUV3_C6,10.1918,750.39,482.19,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,semicinctus,37351016,8,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,47887,13.3152,LIHOU.S_BRUV3_C6,10.1918,703.05,713.64,0,0,LIHOU.S_BRUV3_C6,ECM,55,Siganidae,Siganus,argenteus,37438007,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,53246,14.8053,LIHOU.S_BRUV3_C6,11.6819,667.99,822.36,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Lutjanus,sebae,37346004,2,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,53970,15.0067,LIHOU.S_BRUV3_C6,11.8833,587.34,888.99,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,semicinctus,37351016,15,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,54248,15.084,LIHOU.S_BRUV3_C6,11.9606,412.01,1022.25,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,semicinctus,37351016,19,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,60150,16.725,LIHOU.S_BRUV3_C6,13.6016,752.14,1748.16,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,rubrioperculatus,37351012,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,61033,16.9706,LIHOU.S_BRUV3_C6,13.8472,659.22,1311.56,0,0,LIHOU.S_BRUV3_C6,ECM,55,Epinephelidae,Epinephelus,maculatus,37311011,1,AD,Passing,
LIHOU_BRUV3_C6_01.MP4,62663,17.4238,LIHOU.S_BRUV3_C6,14.3004,632.92,1637.7,0,0,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,barberinus,37355022,1,AD,Passing,
LIHOU_BRUV3_C6_02.MP4,1191,17.9821,LIHOU.S_BRUV3_C6,14.8587,590.84,424.33,0,0,LIHOU.S_BRUV3_C6,ECM,55,Scaridae,Scarus,schlegeli,37386029,2,AD,Passing,
LIHOU_BRUV3_C6_02.MP4,1612,18.0992,LIHOU.S_BRUV3_C6,14.9758,653.96,42.08,0,0,LIHOU.S_BRUV3_C6,ECM,55,Scaridae,Scarus,schlegeli,37386029,1,M,Passing,
LIHOU_BRUV3_C6_02.MP4,1612,18.0992,LIHOU.S_BRUV3_C6,14.9758,759.16,1453.59,0,0,LIHOU.S_BRUV3_C6,ECM,55,Scaridae,Scarus,schlegeli,37386029,2,F,Passing,
LIHOU_BRUV3_C6_02.MP4,3457,18.6122,LIHOU.S_BRUV3_C6,15.4888,573.31,1862.14,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,euanus
LIHOU_BRUV3_C6_02.MP4,3672,18.672,LIHOU.S_BRUV3_C6,15.5486,596.1,676.82,0,0,LIHOU.S_BRUV3_C6,ECM,55,Chaetodontidae,Chaetodon,auriga,37365019,2,AD,Passing,
LIHOU_BRUV3_C6_02.MP4,5855,19.279,LIHOU.S_BRUV3_C6,16.1556,617.14,338.41,0,0,LIHOU.S_BRUV3_C6,ECM,55,Serranidae,Plectropomus,leopardus,37311078,2,AD,Passing,
LIHOU_BRUV3_C6_02.MP4,5855,19.279,LIHOU.S_BRUV3_C6,16.1556,576.82,452.38,0,0,LIHOU.S_BRUV3_C6,ECM,55,Serranidae,Variola,louti,37311166,1,AD,Passing,
LIHOU_BRUV3_C6_02.MP4,5855,19.279,LIHOU.S_BRUV3_C6,16.1556,424.29,378.74,0,0,LIHOU.S_BRUV3_C6,ECM,55,Epinephelidae,Epinephelus,maculatus,37311011,2,AD,Passing,
LIHOU_BRUV3_C6_02.MP4,14313,21.6308,LIHOU.S_BRUV3_C6,18.5074,636.43,597.92,0,0,LIHOU.S_BRUV3_C6,ECM,55,Mullidae,Parupeneus,cyclostomus,37355025,1,AD,Passing,
LIHOU_BRUV3_C6_02.MP4,40093,28.799,LIHOU.S_BRUV3_C6,25.6757,575.06,1385.21,0,0,LIHOU.S_BRUV3_C6,ECM,55,Scaridae,Scarus,schlegeli,37386029,3,F,Passing,
LIHOU_BRUV3_C6_02.MP4,40093,28.799,LIHOU.S_BRUV3_C6,25.6757,685.52,1674.52,0,0,LIHOU.S_BRUV3_C6,ECM,55,Scaridae,Scarus,schlegeli,37386029,1,M,Passing,
LIHOU_BRUV3_C6_03.MP4,20742,41.0527,LIHOU.S_BRUV3_C6,37.9293,683.77,890.74,0,0,LIHOU.S_BRUV3_C6,ECM,55,Epinephelidae,Epinephelus,sp,,1,AD,Passing,cyanopodus
LIHOU_BRUV3_C6_03.MP4,27063,42.8103,LIHOU.S_BRUV3_C6,39.6869,683.77,101.7,0,0,LIHOU.S_BRUV3_C6,ECM,55,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,27823,43.0216,LIHOU.S_BRUV3_C6,39.8982,639.94,1776.22,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,28136,43.1086,LIHOU.S_BRUV3_C6,39.9852,822.27,783.78,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Lutjanus,bohar,37346029,2,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,36274,45.3714,LIHOU.S_BRUV3_C6,42.248,810,1683.29,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,rubrioperculatus,37351012,2,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,38885,46.0974,LIHOU.S_BRUV3_C6,42.974,569.81,555.84,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lutjanidae,Aprion,virescens,37346027,1,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,43767,47.4549,LIHOU.S_BRUV3_C6,44.3315,440.06,185.86,0,0,LIHOU.S_BRUV3_C6,ECM,55,Carcharhinidae,Triaenodon,obesus,37018038,1,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,46504,48.2159,LIHOU.S_BRUV3_C6,45.0925,652.21,466.41,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,rubrioperculatus,37351012,3,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,48779,48.8485,LIHOU.S_BRUV3_C6,45.7251,708.31,697.86,0,0,LIHOU.S_BRUV3_C6,ECM,55,Nemipteridae,Pentapodus,sp,,5,AD,Passing,aureofasciatus
LIHOU_BRUV3_C6_03.MP4,51112,49.4972,LIHOU.S_BRUV3_C6,46.3738,785.45,1173.04,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,rubrioperculatus,37351012,4,AD,Passing,
LIHOU_BRUV3_C6_03.MP4,52240,49.8109,LIHOU.S_BRUV3_C6,46.6875,876.62,831.12,0,0,LIHOU.S_BRUV3_C6,ECM,55,Lethrinidae,Lethrinus,rubrioperculatus,37351012,5,AD,Passing,
