Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
MARION_BRUV2_C5_02.MP4,8472,20.0067,MARION_BRUV2_Start,16.244,MARION_BRUV2_C5,ECM,40,Acanthuridae,Acanthurus,olivaceus,37437016,3,No
MARION_BRUV2_C5_01.MP4,32506,9.0385,MARION_BRUV2_Start,5.2758,MARION_BRUV2_C5,ECM,40,Acanthuridae,Acanthurus,pyroferus,37437017,1,No
MARION_BRUV2_C5_01.MP4,33075,9.1967,MARION_BRUV2_Start,5.434,MARION_BRUV2_C5,ECM,40,Acanthuridae,Acanthurus,thompsoni,37437018,1,No
MARION_BRUV2_C5_01.MP4,31292,8.7009,MARION_BRUV2_Start,4.9383,MARION_BRUV2_C5,ECM,40,Balistidae,Balistapus,undulatus,37465047,1,No
MARION_BRUV2_C5_03.MP4,52699,49.9385,MARION_BRUV2_Start,46.1759,MARION_BRUV2_C5,ECM,40,Balistidae,Balistoides,conspicillum,37465031,2,No
MARION_BRUV2_C5_04.MP4,25316,59.9588,MARION_BRUV2_Start,56.1961,MARION_BRUV2_C5,ECM,40,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,No
MARION_BRUV2_C5_04.MP4,22958,59.3031,MARION_BRUV2_Start,55.5405,MARION_BRUV2_C5,ECM,40,Carcharhinidae,Triaenodon,obesus,37018038,3,No
MARION_BRUV2_C5_03.MP4,2226,35.9042,MARION_BRUV2_Start,32.1416,MARION_BRUV2_C5,ECM,40,Chaetodontidae,Chaetodon,plebeius,37365050,2,No
MARION_BRUV2_C5_02.MP4,40348,28.87,MARION_BRUV2_Start,25.1073,MARION_BRUV2_C5,ECM,40,Chaetodontidae,Chaetodon,sp,,2,No
MARION_BRUV2_C5_01.MP4,53991,15.0125,MARION_BRUV2_Start,11.2498,MARION_BRUV2_C5,ECM,40,Chaetodontidae,Chaetodon,unimaculatus,37365061,1,No
MARION_BRUV2_C5_03.MP4,20048,40.8597,MARION_BRUV2_Start,37.0971,MARION_BRUV2_C5,ECM,40,Chaetodontidae,Forcipiger,longirostris,37365069,3,No
MARION_BRUV2_C5_03.MP4,36666,45.4804,MARION_BRUV2_Start,41.7178,MARION_BRUV2_C5,ECM,40,Epinephelidae,Epinephelus,maculatus,37311011,2,No
MARION_BRUV2_C5_02.MP4,4367,18.8652,MARION_BRUV2_Start,15.1026,MARION_BRUV2_C5,ECM,40,Lethrinidae,Gymnocranius,sp,,1,No
MARION_BRUV2_C5_02.MP4,22777,23.9842,MARION_BRUV2_Start,20.2216,MARION_BRUV2_C5,ECM,40,Lethrinidae,Lethrinus,olivaceus,37351004,1,No
MARION_BRUV2_C5_04.MP4,21437,58.8802,MARION_BRUV2_Start,55.1176,MARION_BRUV2_C5,ECM,40,Lethrinidae,Lethrinus,semicinctus,37351016,24,No
MARION_BRUV2_C5_02.MP4,62105,34.9196,MARION_BRUV2_Start,31.157,MARION_BRUV2_C5,ECM,40,Lethrinidae,Lethrinus,sp,,1,No
MARION_BRUV2_C5_04.MP4,23075,59.3357,MARION_BRUV2_Start,55.573,MARION_BRUV2_C5,ECM,40,Lutjanidae,Aprion,virescens,37346027,1,No
MARION_BRUV2_C5_01.MP4,39090,10.8692,MARION_BRUV2_Start,7.1065,MARION_BRUV2_C5,ECM,40,Mullidae,Parupeneus,multifasciatus,37355026,1,No
MARION_BRUV2_C5_01.MP4,32506,9.0385,MARION_BRUV2_Start,5.2758,MARION_BRUV2_C5,ECM,40,Scaridae,Scarus,schlegeli,37386029,2,No
MARION_BRUV2_C5_02.MP4,6280,19.3972,MARION_BRUV2_Start,15.6345,MARION_BRUV2_C5,ECM,40,Scaridae,Scarus,sp,,2,No
MARION_BRUV2_C5_01.MP4,32506,9.0385,MARION_BRUV2_Start,5.2758,MARION_BRUV2_C5,ECM,40,Serranidae,Plectropomus,leopardus,37311078,1,No
MARION_BRUV2_C5_02.MP4,6645,19.4986,MARION_BRUV2_Start,15.736,MARION_BRUV2_C5,ECM,40,Siganidae,Siganus,argenteus,37438007,1,No
MARION_BRUV2_C5_04.MP4,40740,64.2475,,,MARION_BRUV2_C5,ECM,40,Zanclidae,Zanclus,cornutus,37437001,1,No
