Filename,Period,Length_mm,OpCode,Family,Genus,Species,Number,Comment
Osprey_D2D3_L_(5).MP4,T6,473.646,OspreyD2D3_Feb2021,Acanthuridae,Naso,annulatus,1,
Osprey_D2D3_L_(5).MP4,T6,47.416,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,4,
Osprey_D2D3_L_(5).MP4,T6,141.667,OspreyD2D3_Feb2021,Malacanthidae,Hoplolatilus,starcki,2,
Osprey_D2D3_L_(5).MP4,T6,139.968,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,1,
Osprey_D2D3_L_(5).MP4,T6,35.026,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,5,
Osprey_D2D3_L_(5).MP4,T6,99.489,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,4,
Osprey_D2D3_L_(5).MP4,T6,28.9,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,4,
Osprey_D2D3_L_(5).MP4,T6,27.685,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,5,
Osprey_D2D3_L_(5).MP4,T6,65.421,OspreyD2D3_Feb2021,Labridae,Halichoeres,sp,1,
Osprey_D2D3_L_(5).MP4,T7,108.782,OspreyD2D3_Feb2021,Pomacanthidae,Genicanthus,melanospilos,3,
Osprey_D2D3_L_(5).MP4,T7,80.443,OspreyD2D3_Feb2021,Pomacentridae,Chromis,alpha,8,
Osprey_D2D3_L_(5).MP4,T7,133.351,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,4,
Osprey_D2D3_L_(5).MP4,T7,67.404,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,10,
Osprey_D2D3_L_(5).MP4,T7,55.482,OspreyD2D3_Feb2021,Gobiidae,Nemateleotris,magnifica,2,
Osprey_D2D3_L_(5).MP4,T7,39.108,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,5,
Osprey_D2D3_L_(5).MP4,T7,151.778,OspreyD2D3_Feb2021,Acanthuridae,Ctenochaetus,binotatus,2,
Osprey_D2D3_L_(5).MP4,T7,202.874,OspreyD2D3_Feb2021,Labridae,Cheilinus,fasciatus,1,
Osprey_D2D3_L_(5).MP4,T7,113.741,OspreyD2D3_Feb2021,Pomacentridae,Acanthochromis,polyacanthus,3,
Osprey_D2D3_L_(5).MP4,T7,85.061,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,1,
Osprey_D2D3_L_(5).MP4,T7,86.278,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,3,
Osprey_D2D3_L_(5).MP4,T7,261.376,OspreyD2D3_Feb2021,Labridae,Oxycheilinus,unifasciatus,1,
Osprey_D2D3_L_(6).MP4,T7,55.655,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,6,
Osprey_D2D3_L_(6).MP4,T7,72.288,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,8,
Osprey_D2D3_L_(6).MP4,T7,221.798,OspreyD2D3_Feb2021,Serranidae,Pseudanthias,pleurotaenia,4,
Osprey_D2D3_L_(6).MP4,T8,98.431,OspreyD2D3_Feb2021,Pomacentridae,Chromis,amboinensis,4,
Osprey_D2D3_L_(6).MP4,T8,53.715,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,4,
Osprey_D2D3_L_(6).MP4,T8,37.357,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,6,
Osprey_D2D3_L_(6).MP4,T9,62.425,OspreyD2D3_Feb2021,Labridae,Labroides,dimidiatus,1,
Osprey_D2D3_L_(6).MP4,T9,49.636,OspreyD2D3_Feb2021,Pomacentridae,Chromis,margaritifer,10,
Osprey_D2D3_L_(6).MP4,T9,210.177,OspreyD2D3_Feb2021,Labridae,Pseudodax,moluccanus,1,
